,years_total,climbs_total,pitches_total,route_mean,route_max,boulder_mean,boulder_max,danger_factor,solos,hardest_solo,trad_count,sport_count,locations,success,quarter_max1,quarter_max2,quarter_max3,quarter_max4
0,0 days 00:00:00.000000000,3,3,6.333333333333333,7.0,,,0.0,0,,0,0,2,0,7.0,,,
0,1441 days 00:00:00.000000000,70,146,9.88285714285714,12.0,,,0.08571428571428572,0,,35,38,42,0,12.0,11.0,11.2,11.0
0,0 days 00:00:00.000000000,1,1,7.5,7.5,,,0.0,0,,0,1,1,0,7.5,,,
0,0 days 00:00:00.000000000,5,5,7.7,9.5,,,0.0,0,,0,5,3,0,9.5,,,
0,2912 days 00:00:00.000000000,11,19,3.0,4.0,1.4000000000000001,3.2,0.0,0,,6,0,9,0,4.0,,,
0,0 days 00:00:00.000000000,1,1,6.0,6.0,,,0.0,0,,1,0,1,0,6.0,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,143 days 00:00:00.000000000,15,15,9.373333333333333,11.2,,,0.0,0,,1,14,5,0,11.2,,,
0,274 days 00:00:00.000000000,19,28,10.331578947368422,12.0,,,0.15789473684210525,0,,1,18,13,10,12.0,,,
0,107 days 00:00:00.000000000,21,59,5.095238095238095,7.0,,,0.047619047619047616,0,,21,0,7,2,7.0,4.0,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,1,0,1,0,8.5,,,
0,323 days 00:00:00.000000000,26,40,5.81923076923077,9.5,,,0.0,0,,19,5,15,0,9.5,8.5,,
0,0 days 00:00:00.000000000,2,2,7.75,8.5,,,0.0,0,,0,2,1,0,8.5,,,
0,52 days 00:00:00.000000000,6,6,5.083333333333333,8.5,,,0.0,0,,1,5,3,0,8.5,,,
0,0 days 00:00:00.000000000,2,2,7.75,8.5,,,0.0,0,,0,2,1,0,8.5,,,
0,52 days 00:00:00.000000000,6,6,5.083333333333333,8.5,,,0.0,0,,1,5,3,0,8.5,,,
0,0 days 00:00:00.000000000,6,6,9.516666666666667,10.6,,,0.0,0,,5,1,3,1,10.6,,,
0,70 days 00:00:00.000000000,6,6,7.683333333333334,9.8,,,0.16666666666666666,0,,1,5,2,0,9.8,,,
0,31 days 00:00:00.000000000,15,18,9.266666666666667,10.3,,,0.0,0,,1,14,7,9,10.3,,,
0,231 days 00:00:00.000000000,4,7,8.75,10.0,,,0.0,0,,0,4,3,0,10.0,,,
0,2 days 00:00:00.000000000,3,13,8.5,10.0,,,0.0,0,,2,1,2,0,10.0,,,
0,775 days 00:00:00.000000000,74,118,9.479166666666668,11.3,0.5,1.0,0.08108108108108109,0,,24,49,32,0,10.6,11.2,11.3,11.3
0,40 days 00:00:00.000000000,11,11,8.872727272727273,11.3,,,0.0,0,,4,7,3,1,11.3,,,
0,165 days 00:00:00.000000000,2,6,9.8,9.8,2.5,2.5,0.0,1,2.5,1,0,2,0,9.8,,,
0,3 days 00:00:00.000000000,6,6,10.200000000000001,10.9,,,0.0,0,,0,6,4,0,10.9,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,1,10.0,1,0,1,0,10.0,,,
0,54 days 00:00:00.000000000,13,14,7.107692307692307,9.8,,,0.0,0,,0,13,3,0,9.8,,,
0,4 days 00:00:00.000000000,10,10,9.61,10.6,,,0.0,0,,0,10,8,1,10.6,,,
0,0 days 00:00:00.000000000,3,4,8.200000000000001,9.8,,,0.0,0,,0,3,2,0,9.8,,,
0,3 days 00:00:00.000000000,12,12,7.55,9.8,,,0.0,0,,0,11,4,0,9.8,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,0,,0,1,1,0,10.0,,,
0,925 days 00:00:00.000000000,154,200,8.101948051948048,11.4,,,0.15584415584415584,0,,120,34,44,2,10.3,10.3,10.3,11.3
0,0 days 00:00:00.000000000,1,2,10.0,10.0,,,0.0,0,,0,1,1,0,10.0,,,
0,16 days 00:00:00.000000000,6,8,5.666666666666667,7.0,,,0.0,0,,6,0,3,2,7.0,,,
0,175 days 00:00:00.000000000,12,13,8.975,10.2,,,0.0,0,,4,9,4,5,10.2,,,
0,0 days 00:00:00.000000000,2,2,8.9,9.0,,,0.0,0,,0,2,1,0,9.0,,,
0,102 days 00:00:00.000000000,12,12,8.645454545454545,10.3,0.0,0.0,0.0,1,0.0,0,4,3,0,10.3,,,
0,0 days 00:00:00.000000000,1,7,10.1,10.1,,,0.0,0,,1,0,1,1,10.1,,,
0,0 days 00:00:00.000000000,2,2,9.0,9.5,,,0.0,0,,0,2,1,1,9.5,,,
0,8 days 00:00:00.000000000,4,4,7.0,9.5,,,0.0,0,,0,4,2,0,9.5,,,
0,151 days 00:00:00.000000000,9,9,9.222222222222221,10.6,,,0.0,0,,4,5,3,0,10.6,,,
0,507 days 00:00:00.000000000,27,51,10.05,11.0,1.3800000000000001,2.5,0.037037037037037035,0,,1,21,19,1,10.9,11.0,,
0,1666 days 00:00:00.000000000,87,88,9.544303797468354,11.0,2.3625,12.3,0.0,6,12.3,1,79,25,53,12.3,10.9,10.9,11.0
0,62 days 00:00:00.000000000,8,8,9.37142857142857,10.3,0.0,0.0,0.0,0,,2,7,6,1,10.3,,,
0,9 days 00:00:00.000000000,4,5,8.0,9.5,,,0.0,0,,0,4,3,0,9.5,,,
0,21 days 00:00:00.000000000,6,10,9.133333333333333,10.5,,,0.0,0,,0,6,2,0,10.5,,,
0,5 days 00:00:00.000000000,18,34,8.85,10.9,,,0.0,0,,5,13,11,0,10.9,,,
0,0 days 00:00:00.000000000,3,3,8.333333333333334,9.5,,,0.0,0,,0,3,1,0,9.5,,,
0,0 days 00:00:00.000000000,3,26,7.833333333333333,9.0,,,0.0,0,,2,1,3,0,9.0,,,
0,1 days 00:00:00.000000000,10,10,8.75,10.0,,,0.0,0,,0,10,4,0,10.0,,,
0,484 days 00:00:00.000000000,7,9,8.942857142857143,11.1,,,0.7142857142857143,0,,3,4,3,1,11.1,,,
0,0 days 00:00:00.000000000,3,3,5.333333333333333,6.0,,,0.0,0,,0,3,1,0,6.0,,,
0,168 days 00:00:00.000000000,3,3,,,0.0,0.0,0.0,0,,0,0,2,0,0.0,,,
0,0 days 00:00:00.000000000,1,1,9.8,9.8,,,0.0,0,,0,0,1,0,9.8,,,
0,0 days 00:00:00.000000000,2,2,9.4,10.3,,,0.0,0,,2,0,1,0,10.3,,,
0,0 days 00:00:00.000000000,2,2,5.75,8.5,,,1.0,0,,0,2,1,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,11.4,11.4,,,0.0,0,,0,0,1,0,11.4,,,
0,0 days 00:00:00.000000000,1,1,6.0,6.0,,,0.0,0,,0,1,1,0,6.0,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,0 days 00:00:00.000000000,1,1,9.0,9.0,,,0.0,0,,0,1,1,0,9.0,,,
0,105 days 00:00:00.000000000,15,15,7.4,10.2,,,0.0,0,,5,11,6,4,10.2,,,
0,288 days 00:00:00.000000000,14,14,8.357142857142858,11.6,,,0.0,0,,0,14,6,4,11.6,,,
0,14 days 00:00:00.000000000,6,14,9.533333333333333,10.6,,,0.0,0,,1,5,5,0,10.6,,,
0,597 days 00:00:00.000000000,35,41,7.260000000000001,10.0,,,0.0,0,,8,27,9,1,9.5,10.0,,
0,0 days 00:00:00.000000000,6,6,9.083333333333334,10.0,,,0.0,0,,0,6,1,1,10.0,,,
0,1859 days 00:00:00.000000000,135,142,10.786842105263155,12.3,5.200000000000001,8.2,0.007407407407407408,0,,2,113,49,1,12.3,12.0,11.9,11.9
0,0 days 00:00:00.000000000,5,6,8.9,9.5,,,0.0,0,,2,3,3,0,9.5,,,
0,0 days 00:00:00.000000000,2,2,7.25,7.5,,,0.0,0,,0,2,1,0,7.5,,,
0,29 days 00:00:00.000000000,11,11,7.718181818181819,10.6,,,0.09090909090909091,0,,1,10,7,7,10.6,,,
0,0 days 00:00:00.000000000,1,1,,,7.2,7.2,0.0,0,,0,0,1,0,7.2,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,3.0,0,,1,0,1,0,7.0,,,
0,1141 days 00:00:00.000000000,180,215,8.64333333333333,11.3,,,0.044444444444444446,0,,41,139,64,1,10.9,10.9,10.0,10.0
0,421 days 00:00:00.000000000,43,44,8.689189189189191,11.0,0.7999999999999999,1.2,0.06976744186046512,6,1.2,7,34,13,4,11.0,10.9,8.5,
0,0 days 00:00:00.000000000,1,7,8.5,8.5,,,1.0,0,,1,0,1,0,8.5,,,
0,395 days 00:00:00.000000000,11,11,,,2.2727272727272725,3.2,0.0,0,,0,0,3,0,3.2,,,
0,159 days 00:00:00.000000000,15,47,8.58,10.6,,,0.0,0,,13,2,12,0,10.6,,,
0,243 days 00:00:00.000000000,35,35,8.257142857142858,11.0,1.3285714285714285,5.2,0.11428571428571428,0,,2,19,21,2,11.0,9.5,,
0,1 days 00:00:00.000000000,6,6,7.75,8.5,,,0.16666666666666666,0,,0,6,4,0,8.5,,,
0,22 days 00:00:00.000000000,5,5,8.98,10.3,,,0.0,0,,0,5,3,1,10.3,,,
0,231 days 00:00:00.000000000,10,10,1.8,3.2,1.8800000000000001,3.5,0.0,0,,0,0,8,0,3.5,,,
0,2 days 00:00:00.000000000,2,2,8.5,8.5,,,0.0,0,,0,2,1,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,8 days 00:00:00.000000000,3,3,6.166666666666667,8.5,,,0.0,0,,1,2,2,0,8.5,,,
0,122 days 00:00:00.000000000,4,5,6.125,7.5,,,0.0,0,,2,2,4,0,7.5,,,
0,23 days 00:00:00.000000000,8,8,9.787500000000001,10.9,,,0.0,0,,0,8,4,2,10.9,,,
0,0 days 00:00:00.000000000,3,3,,,0.0,0.0,0.0,0,,0,0,1,0,0.0,,,
0,0 days 00:00:00.000000000,1,6,7.0,7.0,,,0.0,0,,1,0,1,0,7.0,,,
0,156 days 00:00:00.000000000,24,25,8.3125,10.0,,,0.041666666666666664,0,,4,20,10,11,10.0,10.0,,
0,10 days 00:00:00.000000000,5,5,7.7,8.5,,,0.0,0,,0,5,2,1,8.5,,,
0,14 days 00:00:00.000000000,10,10,7.3,8.5,,,0.0,0,,0,10,4,6,8.5,,,
0,0 days 00:00:00.000000000,1,1,,,0.0,0.0,0.0,1,0.0,0,0,1,0,0.0,,,
0,1 days 00:00:00.000000000,2,3,8.25,9.5,,,0.0,0,,0,2,2,0,9.5,,,
0,93 days 00:00:00.000000000,9,9,9.58888888888889,10.6,,,0.0,0,,0,9,6,0,10.6,,,
0,576 days 00:00:00.000000000,5,5,6.7,8.5,,,0.0,0,,1,2,5,0,8.5,,,
0,159 days 00:00:00.000000000,10,16,7.45,9.5,,,0.0,0,,5,2,4,0,9.5,,,
0,7 days 00:00:00.000000000,7,7,7.0,9.5,,,0.0,0,,0,7,2,2,9.5,,,
0,643 days 00:00:00.000000000,11,14,8.781818181818181,10.6,,,0.0,0,,0,11,6,0,10.6,,,
0,0 days 00:00:00.000000000,6,6,8.25,9.0,,,0.0,0,,1,5,4,0,9.0,,,
0,13 days 00:00:00.000000000,3,3,9.766666666666667,10.3,,,0.0,0,,3,1,3,0,10.3,,,
0,14 days 00:00:00.000000000,12,12,8.358333333333333,10.3,,,0.0,0,,1,11,4,9,10.3,,,
0,0 days 00:00:00.000000000,2,2,9.55,10.3,,,0.0,0,,0,2,1,0,10.3,,,
0,51 days 00:00:00.000000000,5,15,6.0600000000000005,10.3,,,0.0,0,,4,1,5,1,10.3,,,
0,98 days 00:00:00.000000000,17,28,6.770588235294118,10.3,,,0.0,0,,16,1,7,3,10.3,,,
0,2 days 00:00:00.000000000,7,7,7.057142857142858,10.6,,,0.0,0,,0,7,2,0,10.6,,,
0,63 days 00:00:00.000000000,12,12,8.049999999999999,10.8,,,0.0,0,,1,11,7,0,10.8,,,
0,160 days 00:00:00.000000000,26,26,10.188461538461537,11.6,,,0.0,0,,0,26,9,16,11.6,11.0,,
0,5 days 00:00:00.000000000,2,5,8.5,10.0,,,0.0,1,7.0,1,1,2,0,10.0,,,
