,years_total,climbs_total,pitches_total,route_mean,route_max,boulder_mean,boulder_max,danger_factor,solos,hardest_solo,trad_count,sport_count,locations,success,quarter_max1,quarter_max2,quarter_max3,quarter_max4
0,2657 days 00:00:00.000000000,91,187,8.08021978021978,10.6,,,0.08791208791208792,0,,91,1,18,7,10.6,10.5,10.0,9.5
0,0 days 00:00:00.000000000,2,2,9.55,10.6,,,0.0,0,,1,1,1,2,10.6,,,
0,233 days 00:00:00.000000000,4,4,,,1.8,2.8,0.5,1,2.2,0,0,4,0,2.8,,,
0,268 days 00:00:00.000000000,24,63,7.145833333333333,9.5,,,0.08333333333333333,0,,19,5,18,4,9.5,7.0,,
0,80 days 00:00:00.000000000,8,11,7.225,10.0,,,0.0,0,,5,4,5,0,10.0,,,
0,0 days 00:00:00.000000000,1,6,7.0,7.0,,,0.0,0,,1,0,1,0,7.0,,,
0,435 days 00:00:00.000000000,35,110,7.992592592592593,10.6,3.4625,5.2,0.11428571428571428,3,4.2,26,1,21,0,10.6,10.0,,
0,0 days 00:00:00.000000000,1,6,9.8,9.8,,,0.0,0,,1,1,1,0,9.8,,,
0,69 days 00:00:00.000000000,7,8,9.357142857142858,10.6,,,0.0,0,,1,6,3,2,10.6,,,
0,0 days 00:00:00.000000000,1,21,10.9,10.9,,,0.0,0,,0,1,1,0,10.9,,,
0,476 days 00:00:00.000000000,50,55,9.75,11.6,4.1,7.5,0.0,4,11.4,3,7,27,2,11.6,11.4,6.5,
0,15 days 00:00:00.000000000,11,16,8.427272727272728,10.2,,,0.0,0,,4,7,8,6,10.2,,,
0,198 days 00:00:00.000000000,22,22,8.176923076923076,9.8,0.1111111111111111,1.0,0.0,0,,5,9,8,0,9.8,8.5,,
0,115 days 00:00:00.000000000,35,35,9.305714285714286,11.0,,,0.0,0,,0,35,14,0,11.0,10.3,,
0,4 days 00:00:00.000000000,5,6,7.4799999999999995,10.4,,,0.0,0,,0,5,3,0,10.4,,,
0,1548 days 00:00:00.000000000,34,84,4.893939393939394,7.5,,,0.08823529411764706,0,,33,0,23,30,7.5,7.0,,
0,0 days 00:00:00.000000000,1,1,,,2.2,2.2,2.0,0,,0,0,1,0,2.2,,,
0,97 days 00:00:00.000000000,27,32,7.652941176470588,11.3,1.5399999999999998,3.2,0.0,1,8.5,12,5,14,2,11.3,3.2,,
0,858 days 00:00:00.000000000,80,123,8.368831168831168,11.5,1.5333333333333332,2.2,0.025,1,0.0,24,54,27,0,10.3,10.9,11.0,11.5
0,1250 days 00:00:00.000000000,82,117,10.10379746835443,12.0,1.8,3.2,0.06097560975609756,0,,0,79,35,40,12.0,11.3,11.0,11.5
0,0 days 00:00:00.000000000,1,1,11.0,11.0,,,0.0,0,,0,1,1,0,11.0,,,
