,years_total,climbs_total,pitches_total,route_mean,route_max,boulder_mean,boulder_max,danger_factor,solos,hardest_solo,trad_count,sport_count,locations,success,quarter_max1,quarter_max2,quarter_max3,quarter_max4
0,34 days 00:00:00.000000000,2,13,7.75,9.5,,,0.0,0,,2,0,2,2,9.5,,,
0,0 days 00:00:00.000000000,2,2,,,0.0,0.0,0.0,0,,0,0,1,0,0.0,,,
0,1 days 00:00:00.000000000,2,2,11.100000000000001,11.3,,,0.0,0,,1,1,2,0,11.3,,,
0,17 days 00:00:00.000000000,18,18,7.533333333333333,10.0,,,0.0,1,1.0,0,18,5,15,10.0,,,
0,0 days 00:00:00.000000000,1,1,1.0,1.0,,,0.0,0,,1,1,1,0,1.0,,,
0,310 days 00:00:00.000000000,5,5,10.266666666666667,12.0,1.2,1.2,0.0,2,1.2,0,3,3,0,12.0,,,
0,0 days 00:00:00.000000000,1,14,12.1,12.1,,,0.0,0,,1,0,1,0,12.1,,,
0,32 days 00:00:00.000000000,7,7,9.37142857142857,10.6,,,0.0,0,,0,6,3,0,10.6,,,
0,36 days 00:00:00.000000000,5,5,6.3,8.5,,,0.4,0,,3,0,3,0,8.5,,,
0,5 days 00:00:00.000000000,13,13,10.669230769230769,11.3,,,0.0,0,,0,13,5,6,11.3,,,
0,21 days 00:00:00.000000000,9,10,7.357142857142857,10.7,1.1,2.2,0.0,0,,5,4,4,0,10.7,,,
0,0 days 00:00:00.000000000,3,3,6.166666666666667,8.5,,,0.0,0,,2,0,1,0,8.5,,,
0,66 days 00:00:00.000000000,22,22,6.536363636363637,10.0,,,0.0,1,0.0,4,19,5,1,10.0,10.0,,
0,805 days 00:00:00.000000000,16,16,9.69375,11.9,,,0.1875,0,,5,10,6,1,11.9,,,
0,1 days 00:00:00.000000000,7,8,7.357142857142857,9.5,,,0.0,0,,2,5,2,0,9.5,,,
0,0 days 00:00:00.000000000,2,2,9.0,9.5,,,0.0,0,,2,0,1,0,9.5,,,
0,138 days 00:00:00.000000000,10,10,8.49,10.9,,,0.0,0,,1,9,4,1,10.9,,,
0,0 days 00:00:00.000000000,5,7,,,2.7600000000000002,4.2,0.2,0,,0,0,3,0,4.2,,,
0,9 days 00:00:00.000000000,5,7,6.0,6.0,0.0,0.0,0.0,4,0.0,1,0,3,0,6.0,,,
0,192 days 00:00:00.000000000,36,68,9.511111111111111,11.3,,,0.05555555555555555,0,,4,31,19,14,11.3,11.3,,
0,778 days 00:00:00.000000000,12,12,9.058333333333334,10.9,,,0.0,0,,3,5,10,0,10.9,,,
0,1732 days 00:00:00.000000000,58,87,8.26,11.0,,,0.034482758620689655,0,,26,34,37,0,11.0,11.0,9.5,
0,0 days 00:00:00.000000000,2,2,9.15,9.8,,,0.0,0,,0,2,2,0,9.8,,,
0,2 days 00:00:00.000000000,2,3,11.95,12.0,,,0.5,0,,2,0,2,0,12.0,,,
0,190 days 00:00:00.000000000,7,7,8.766666666666667,10.3,0.0,0.0,0.0,1,0.0,1,5,6,1,10.3,,,
0,980 days 00:00:00.000000000,54,57,10.709433962264153,12.3,0.0,0.0,0.018518518518518517,1,0.0,3,51,31,7,12.3,12.0,12.0,
0,42 days 00:00:00.000000000,19,19,,,4.0578947368421066,7.2,0.0,0,,0,0,12,0,7.2,,,
0,0 days 00:00:00.000000000,2,2,8.25,8.5,,,0.0,0,,0,2,2,1,8.5,,,
0,0 days 00:00:00.000000000,5,5,9.24,10.7,,,0.0,0,,0,5,1,0,10.7,,,
0,590 days 00:00:00.000000000,22,23,8.895454545454545,11.3,,,0.09090909090909091,0,,3,20,8,0,11.3,8.5,,
0,0 days 00:00:00.000000000,1,3,5.0,5.0,,,0.0,0,,1,0,1,0,5.0,,,
0,33 days 00:00:00.000000000,14,14,9.242857142857144,10.6,,,0.07142857142857142,0,,0,14,5,0,10.6,,,
0,1209 days 00:00:00.000000000,77,141,8.602597402597402,11.4,,,0.03896103896103896,1,0.0,25,54,39,2,11.1,10.6,10.9,11.4
0,1 days 00:00:00.000000000,4,4,7.825,8.8,,,0.0,0,,0,4,3,0,8.8,,,
0,0 days 00:00:00.000000000,1,1,,,3.2,3.2,0.0,0,,0,0,1,0,3.2,,,
0,203 days 00:00:00.000000000,20,32,10.004999999999999,11.3,,,0.0,0,,2,18,12,0,11.3,,,
0,154 days 00:00:00.000000000,20,20,9.27,11.5,,,0.0,0,,14,6,10,2,11.5,,,
0,345 days 00:00:00.000000000,2,2,10.3,10.6,,,0.0,0,,0,2,2,0,10.6,,,
0,153 days 00:00:00.000000000,34,54,8.185294117647059,10.3,,,0.0,0,,8,26,16,1,10.3,10.3,,
0,0 days 00:00:00.000000000,3,3,6.833333333333333,8.5,,,0.0,0,,0,3,1,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,4.0,4.0,,,0.0,0,,1,0,1,0,4.0,,,
0,17 days 00:00:00.000000000,5,5,6.7,8.5,,,0.0,0,,0,5,4,1,8.5,,,
0,336 days 00:00:00.000000000,18,18,9.153846153846153,11.1,0.72,1.2,0.0,2,1.2,0,13,11,3,11.1,,,
0,0 days 00:00:00.000000000,1,1,10.5,10.5,,,0.0,0,,0,1,1,0,10.5,,,
0,92 days 00:00:00.000000000,11,11,7.75,9.5,0.0,0.0,0.0,0,,3,7,5,0,9.5,,,
0,1 days 00:00:00.000000000,4,4,9.975,10.9,,,0.0,0,,0,4,1,0,10.9,,,
0,0 days 00:00:00.000000000,5,5,7.7,9.5,,,0.0,0,,0,5,1,0,9.5,,,
0,0 days 00:00:00.000000000,4,4,,,4.1,5.2,0.0,0,,0,0,3,0,5.2,,,
0,3393 days 00:00:00.000000000,279,327,10.425454545454553,12.6,0.6,1.2,0.03225806451612903,0,,62,214,85,20,12.6,12.6,12.6,12.6
0,180 days 00:00:00.000000000,3,3,9.200000000000001,10.3,,,0.0,0,,0,3,3,0,10.3,,,
0,16 days 00:00:00.000000000,3,3,8.866666666666667,10.6,,,0.6666666666666666,0,,2,1,2,1,10.6,,,
0,503 days 00:00:00.000000000,37,38,7.251351351351351,10.3,,,0.02702702702702703,0,,19,18,18,0,10.3,9.5,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,344 days 00:00:00.000000000,97,138,6.972164948453609,10.6,,,0.041237113402061855,0,,58,36,22,7,10.0,9.8,10.0,10.3
0,39 days 00:00:00.000000000,8,8,7.975,10.0,,,0.125,0,,4,4,6,0,10.0,,,
0,4 days 00:00:00.000000000,47,47,9.255319148936172,13.0,,,0.06382978723404255,0,,2,45,7,11,11.3,13.0,11.6,
0,82 days 00:00:00.000000000,20,25,9.360000000000001,10.3,,,0.1,0,,2,18,16,1,10.3,,,
0,1785 days 00:00:00.000000000,2,15,9.65,9.8,,,0.0,0,,2,0,2,0,9.8,,,
0,290 days 00:00:00.000000000,5,5,,,0.24,1.2,0.0,0,,0,0,3,0,1.2,,,
0,2 days 00:00:00.000000000,6,6,6.083333333333333,8.5,,,0.6666666666666666,0,,2,1,3,0,8.5,,,
0,5 days 00:00:00.000000000,8,8,9.7375,10.8,,,0.0,0,,0,8,4,0,10.8,,,
0,22 days 00:00:00.000000000,18,20,9.183333333333332,11.3,,,0.0,0,,4,14,12,1,11.3,,,
0,0 days 00:00:00.000000000,2,2,4.0,4.0,,,0.0,0,,2,0,1,0,4.0,,,
0,0 days 00:00:00.000000000,2,2,,,0.6,1.2,0.0,2,1.2,0,0,1,0,1.2,,,
0,0 days 00:00:00.000000000,6,6,,,2.5,4.2,0.0,0,,0,0,6,0,4.2,,,
0,0 days 00:00:00.000000000,4,4,8.375,10.0,,,0.0,0,,1,3,3,0,10.0,,,
0,283 days 00:00:00.000000000,6,6,13.5,13.5,3.0,5.2,0.0,0,,0,1,6,0,13.5,,,
0,222 days 00:00:00.000000000,3,3,8.5,8.5,,,0.0,0,,1,2,2,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,1,1,1,0,9.5,,,
0,0 days 00:00:00.000000000,1,5,8.5,8.5,,,0.0,0,,1,0,1,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,1,1,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,1,1,0,8.5,,,
0,111 days 00:00:00.000000000,27,39,8.355555555555556,10.9,,,0.037037037037037035,0,,11,16,15,0,10.9,9.5,,
0,251 days 00:00:00.000000000,14,15,8.307142857142857,10.3,,,0.0,0,,6,7,5,0,10.3,,,
0,708 days 00:00:00.000000000,50,54,8.370000000000001,11.6,,,0.04,0,,22,18,18,0,11.6,10.0,10.3,
0,49 days 00:00:00.000000000,11,11,9.154545454545454,11.3,,,0.18181818181818182,0,,6,5,6,2,11.3,,,
0,64 days 00:00:00.000000000,10,21,7.1,9.5,,,0.0,0,,6,4,9,0,9.5,,,
0,28 days 00:00:00.000000000,7,7,5.214285714285714,8.5,,,0.0,0,,1,7,4,0,8.5,,,
0,386 days 00:00:00.000000000,5,5,9.059999999999999,10.5,,,0.2,0,,2,5,1,0,10.5,,,
0,0 days 00:00:00.000000000,1,1,8.8,8.8,,,0.0,0,,0,1,1,0,8.8,,,
0,1 days 00:00:00.000000000,11,11,9.245454545454544,10.3,,,0.0,0,,0,11,6,0,10.3,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,1,0,1,0,8.5,,,
0,0 days 00:00:00.000000000,1,2,4.0,4.0,,,0.0,0,,1,0,1,0,4.0,,,
0,4 days 00:00:00.000000000,6,6,7.083333333333333,8.5,,,0.0,0,,6,0,3,3,8.5,,,
0,80 days 00:00:00.000000000,4,4,9.15,10.1,,,0.0,0,,0,4,3,1,10.1,,,
0,124 days 00:00:00.000000000,3,3,9.833333333333334,10.0,,,0.0,0,,0,3,2,0,10.0,,,
0,7 days 00:00:00.000000000,5,5,,,1.9600000000000002,3.2,0.0,0,,0,0,4,0,3.2,,,
0,344 days 00:00:00.000000000,41,41,11.095121951219516,12.3,,,0.0,0,,0,41,23,11,12.0,12.3,11.5,
0,47 days 00:00:00.000000000,12,12,7.333333333333333,11.2,1.0333333333333334,1.8,0.16666666666666666,0,,0,6,5,0,11.2,,,
0,480 days 00:00:00.000000000,23,26,7.5,9.5,0.0,0.0,0.0,0,,3,18,13,1,9.5,9.0,,
0,7 days 00:00:00.000000000,19,19,11.105263157894738,12.0,,,0.0,0,,0,19,8,2,12.0,,,
0,0 days 00:00:00.000000000,2,2,10.95,11.0,,,0.0,0,,0,2,1,0,11.0,,,
0,8 days 00:00:00.000000000,3,3,9.200000000000001,10.6,,,0.0,0,,0,3,3,0,10.6,,,
0,69 days 00:00:00.000000000,6,6,,,2.4333333333333336,6.2,0.3333333333333333,0,,0,0,5,0,6.2,,,
0,4083 days 00:00:00.000000000,100,160,7.104444444444446,10.9,,,0.1,0,,64,30,54,0,10.9,10.3,9.5,9.5
0,597 days 00:00:00.000000000,35,41,7.260000000000001,10.0,,,0.0,0,,8,27,9,1,9.5,10.0,,
0,0 days 00:00:00.000000000,2,3,6.5,7.0,,,0.0,0,,0,2,1,1,7.0,,,
0,106 days 00:00:00.000000000,7,7,8.585714285714285,9.8,,,0.0,0,,1,7,3,0,9.8,,,
0,0 days 00:00:00.000000000,2,2,10.15,10.3,,,0.0,0,,1,1,1,1,10.3,,,
0,2533 days 00:00:00.000000000,75,97,8.502666666666668,12.3,,,0.13333333333333333,0,,26,48,33,3,10.0,11.0,12.3,10.7
0,1116 days 00:00:00.000000000,87,96,8.032142857142855,10.6,1.8666666666666665,3.2,0.20689655172413793,0,,79,5,64,0,10.3,9.5,10.6,10.3
0,724 days 00:00:00.000000000,8,10,9.625,11.1,,,0.0,0,,8,0,7,0,11.1,,,
0,1217 days 00:00:00.000000000,227,396,9.526760563380277,11.9,1.6214285714285714,5.2,0.02643171806167401,1,0.0,145,66,100,26,11.5,10.9,11.0,11.6
0,216 days 00:00:00.000000000,25,31,9.136000000000001,10.6,,,0.0,0,,6,19,14,5,10.6,9.8,,
0,19 days 00:00:00.000000000,7,7,8.714285714285714,10.0,,,0.0,0,,1,6,3,0,10.0,,,
0,164 days 00:00:00.000000000,12,18,9.708333333333334,10.6,,,0.0,0,,0,12,6,1,10.6,,,
0,0 days 00:00:00.000000000,1,1,,,2.2,2.2,0.0,0,,0,0,1,0,2.2,,,
0,79 days 00:00:00.000000000,13,16,8.815384615384614,10.3,,,0.07692307692307693,0,,3,10,3,2,10.3,,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,0,,0,0,1,0,10.0,,,
0,1929 days 00:00:00.000000000,45,94,8.975555555555557,11.6,,,0.08888888888888889,0,,40,5,24,3,11.0,11.6,9.8,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,1,0,1,0,9.5,,,
0,739 days 00:00:00.000000000,27,37,6.825925925925926,9.0,,,0.14814814814814814,0,,23,5,13,8,9.0,6.0,,
0,0 days 00:00:00.000000000,7,8,8.657142857142857,10.1,,,0.0,0,,1,6,5,0,10.1,,,
0,0 days 00:00:00.000000000,4,4,7.825,9.8,,,0.0,0,,0,4,3,0,9.8,,,
0,98 days 00:00:00.000000000,36,36,7.016666666666667,10.6,,,0.027777777777777776,0,,8,28,12,4,9.5,10.6,,
0,39 days 00:00:00.000000000,4,12,5.0,6.0,,,0.25,1,6.0,0,2,3,1,6.0,,,
0,305 days 00:00:00.000000000,63,63,9.574603174603176,11.6,,,0.031746031746031744,0,,1,62,22,15,11.0,11.6,11.0,10.0
0,33 days 00:00:00.000000000,6,6,8.416666666666666,9.5,,,0.0,0,,0,6,2,0,9.5,,,
0,2 days 00:00:00.000000000,15,22,6.633333333333334,9.5,,,0.0,0,,5,4,8,0,9.5,,,
0,0 days 00:00:00.000000000,1,1,,,1.2,1.2,0.0,0,,0,0,1,0,1.2,,,
0,29 days 00:00:00.000000000,14,18,6.807142857142857,8.8,,,0.0,0,,8,4,7,0,8.8,,,
0,0 days 00:00:00.000000000,1,1,0.0,0.0,,,0.0,0,,1,1,1,0,0.0,,,
0,237 days 00:00:00.000000000,4,4,9.5,9.5,,,0.25,0,,2,2,3,0,9.5,,,
0,6 days 00:00:00.000000000,4,4,8.325,9.8,,,0.75,0,,4,0,2,0,9.8,,,
0,0 days 00:00:00.000000000,1,1,6.0,6.0,,,0.0,0,,1,0,1,0,6.0,,,
0,253 days 00:00:00.000000000,16,16,6.666666666666667,9.0,0.58,2.2,0.0,3,1.2,1,4,9,0,9.0,,,
0,26 days 00:00:00.000000000,4,4,,,2.6,7.2,0.0,1,3.2,0,0,4,0,7.2,,,
0,77 days 00:00:00.000000000,5,16,9.76,10.7,,,0.0,0,,0,5,5,0,10.7,,,
0,0 days 00:00:00.000000000,1,1,,,2.2,2.2,0.0,1,2.2,0,0,1,0,2.2,,,
0,118 days 00:00:00.000000000,23,23,10.233333333333334,11.3,4.2,4.2,0.0,0,,2,19,12,4,11.3,10.6,,
0,4 days 00:00:00.000000000,11,11,9.336363636363636,10.6,,,0.0,0,,0,11,7,0,10.6,,,
0,414 days 00:00:00.000000000,10,10,,,3.8600000000000003,6.2,0.2,0,,0,0,10,0,6.2,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,1,0,1,0,8.5,,,
0,1 days 00:00:00.000000000,2,2,9.25,9.5,,,0.0,0,,0,2,1,0,9.5,,,
0,1161 days 00:00:00.000000000,39,46,7.276923076923077,9.5,,,0.0,0,,18,22,18,5,9.5,9.5,,
0,0 days 00:00:00.000000000,1,7,10.3,10.3,,,0.0,0,,0,1,1,0,10.3,,,
0,6898 days 00:00:00.000000000,5,5,7.125,8.5,0.0,0.0,0.0,0,,0,4,4,0,8.5,,,
0,369 days 00:00:00.000000000,147,159,9.708849557522123,12.3,1.3352941176470592,4.2,0.0,0,,15,93,56,17,12.3,11.9,12.0,11.9
0,1667 days 00:00:00.000000000,12,46,9.966666666666667,11.3,,,0.16666666666666666,0,,12,0,8,0,11.3,,,
0,60 days 00:00:00.000000000,18,27,9.022222222222222,10.3,,,0.0,0,,3,17,6,0,10.3,,,
0,0 days 00:00:00.000000000,1,1,10.9,10.9,,,0.0,0,,0,1,1,0,10.9,,,
0,2075 days 00:00:00.000000000,44,55,8.375,10.3,,,0.045454545454545456,0,,22,25,15,7,10.3,10.3,8.5,
0,108 days 00:00:00.000000000,36,43,10.044444444444446,11.3,,,0.0,0,,8,28,22,20,11.3,11.1,,
0,155 days 00:00:00.000000000,3,12,8.333333333333334,9.5,,,0.0,0,,0,3,2,0,9.5,,,
0,0 days 00:00:00.000000000,1,1,11.0,11.0,,,0.0,0,,0,1,1,0,11.0,,,
0,0 days 00:00:00.000000000,4,4,9.75,10.0,,,0.0,0,,2,2,2,0,10.0,,,
0,2498 days 00:00:00.000000000,110,142,8.669090909090908,10.7,,,0.02727272727272727,0,,38,76,47,0,10.1,10.6,10.7,10.7
0,157 days 00:00:00.000000000,9,25,7.2555555555555555,10.0,,,0.0,0,,5,4,6,0,10.0,,,
0,65 days 00:00:00.000000000,6,6,10.379999999999999,11.0,3.2,3.2,0.0,0,,0,5,5,0,11.0,,,
0,0 days 00:00:00.000000000,1,19,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,28 days 00:00:00.000000000,11,11,9.736363636363636,10.9,,,0.0,0,,0,11,6,0,10.9,,,
0,135 days 00:00:00.000000000,10,12,7.57,10.2,,,0.0,0,,6,4,5,3,10.2,,,
0,56 days 00:00:00.000000000,4,14,8.45,9.5,,,0.0,0,,3,1,3,0,9.5,,,
0,67 days 00:00:00.000000000,3,3,7.166666666666667,9.5,,,0.0,0,,0,3,2,0,9.5,,,
0,43 days 00:00:00.000000000,9,17,8.3375,10.4,2.2,2.2,0.0,0,,8,0,6,0,10.4,,,
0,236 days 00:00:00.000000000,4,7,7.75,10.0,,,0.0,0,,2,2,4,0,10.0,,,
0,1540 days 00:00:00.000000000,169,487,8.164880952380951,11.3,,,0.047337278106508875,0,,145,27,107,3,11.3,9.8,10.0,10.6
0,29 days 00:00:00.000000000,5,5,,,1.48,2.2,0.0,0,,0,0,4,0,2.2,,,
0,6589 days 00:00:00.000000000,127,186,8.248214285714282,11.6,2.0785714285714283,4.2,0.07086614173228346,0,,52,38,47,0,10.7,10.3,11.6,11.3
0,0 days 00:00:00.000000000,3,3,9.666666666666666,10.2,,,0.0,0,,0,3,1,0,10.2,,,
0,1289 days 00:00:00.000000000,13,13,9.284615384615385,10.3,,,0.0,0,,0,13,4,0,10.3,,,
0,144 days 00:00:00.000000000,21,22,9.65625,11.3,0.72,1.2,0.0,5,1.2,1,13,9,2,11.3,1.2,,
0,0 days 00:00:00.000000000,1,1,,,1.0,1.0,0.0,1,1.0,0,0,1,0,1.0,,,
0,0 days 00:00:00.000000000,5,6,9.0,10.0,,,0.0,0,,0,5,2,0,10.0,,,
0,378 days 00:00:00.000000000,34,34,9.529411764705884,11.6,,,0.058823529411764705,0,,6,28,16,0,11.6,11.0,,
0,9 days 00:00:00.000000000,3,3,9.700000000000001,10.6,,,0.0,0,,0,2,1,0,10.6,,,
0,0 days 00:00:00.000000000,1,1,8.8,8.8,,,0.0,0,,0,1,1,0,8.8,,,
0,300 days 00:00:00.000000000,86,86,8.784705882352942,10.6,0.0,0.0,0.03488372093023256,0,,7,82,30,14,10.2,10.6,10.6,10.4
0,156 days 00:00:00.000000000,23,25,8.89090909090909,10.9,,,0.0,0,,11,12,17,2,10.9,10.6,,
0,71 days 00:00:00.000000000,11,11,8.436363636363636,10.3,,,0.0,0,,0,11,6,3,10.3,,,
0,153 days 00:00:00.000000000,11,16,7.290909090909091,10.9,,,0.0,0,,8,3,8,0,10.9,,,
0,1 days 00:00:00.000000000,3,3,9.766666666666667,10.8,,,0.0,0,,0,3,2,0,10.8,,,
0,1 days 00:00:00.000000000,3,3,4.333333333333333,5.0,,,0.0,0,,0,3,1,0,5.0,,,
0,42 days 00:00:00.000000000,13,13,6.946153846153846,9.5,,,0.07692307692307693,0,,1,12,3,10,9.5,,,
0,364 days 00:00:00.000000000,7,21,10.620000000000001,11.3,2.2,3.2,0.14285714285714285,0,,2,2,5,0,11.3,,,
0,0 days 00:00:00.000000000,1,1,,,0.0,0.0,0.0,0,,0,0,1,0,0.0,,,
0,0 days 00:00:00.000000000,2,2,7.75,8.5,,,0.0,0,,0,2,1,0,8.5,,,
0,83 days 00:00:00.000000000,17,17,7.176470588235294,9.5,,,0.0,0,,0,17,7,3,9.5,,,
0,453 days 00:00:00.000000000,58,66,8.870689655172415,12.2,,,0.0,0,,9,49,14,3,10.4,10.3,12.2,
0,0 days 00:00:00.000000000,1,22,11.3,11.3,,,0.0,0,,0,1,1,0,11.3,,,
0,73 days 00:00:00.000000000,7,11,8.299999999999999,9.8,0.0,0.0,0.0,0,,6,0,3,0,9.8,,,
0,0 days 00:00:00.000000000,1,1,,,3.2,3.2,0.0,0,,0,0,1,0,3.2,,,
0,50 days 00:00:00.000000000,3,3,10.533333333333333,11.3,,,0.3333333333333333,0,,1,2,3,1,11.3,,,
0,0 days 00:00:00.000000000,1,3,7.0,7.0,,,0.0,0,,1,0,1,0,7.0,,,
0,38 days 00:00:00.000000000,5,5,12.040000000000001,12.2,,,0.0,0,,0,5,5,1,12.2,,,
0,1210 days 00:00:00.000000000,15,25,9.193333333333332,10.6,,,0.0,0,,2,14,7,0,10.6,,,
0,109 days 00:00:00.000000000,15,17,8.72,11.0,,,0.0,0,,7,8,7,0,11.0,,,
0,0 days 00:00:00.000000000,2,2,8.5,10.0,,,0.0,0,,1,1,1,2,10.0,,,
0,22 days 00:00:00.000000000,19,28,7.458823529411765,11.3,0.0,0.0,0.0,0,,15,2,11,0,11.3,,,
0,8 days 00:00:00.000000000,10,10,7.25,8.5,,,0.0,0,,0,7,3,0,8.5,,,
0,532 days 00:00:00.000000000,31,60,8.18888888888889,10.6,,,0.16129032258064516,0,,13,14,21,0,10.6,8.5,,
0,0 days 00:00:00.000000000,3,3,9.5,9.5,,,0.0,0,,0,3,2,1,9.5,,,
0,324 days 00:00:00.000000000,2,2,8.15,8.8,,,0.0,0,,1,0,2,0,8.8,,,
0,0 days 00:00:00.000000000,5,5,7.5200000000000005,10.3,,,0.0,0,,0,5,2,0,10.3,,,
0,3 days 00:00:00.000000000,3,3,8.666666666666666,9.0,,,0.6666666666666666,0,,1,2,2,1,9.0,,,
0,0 days 00:00:00.000000000,2,2,9.0,9.5,,,0.0,0,,0,2,2,0,9.5,,,
0,173 days 00:00:00.000000000,5,7,6.7,8.5,,,0.0,0,,0,5,3,0,8.5,,,
0,35 days 00:00:00.000000000,6,6,8.633333333333333,10.0,,,0.0,0,,0,6,3,1,10.0,,,
0,0 days 00:00:00.000000000,5,5,6.1,7.5,,,0.0,0,,3,3,3,0,7.5,,,
0,0 days 00:00:00.000000000,2,3,9.75,10.0,,,1.0,0,,2,0,2,2,10.0,,,
0,440 days 00:00:00.000000000,32,34,8.978125000000002,10.9,,,0.0,0,,0,32,16,7,10.9,10.9,,
0,1 days 00:00:00.000000000,8,8,9.7375,10.6,,,0.0,0,,0,8,2,0,10.6,,,
0,117 days 00:00:00.000000000,10,18,6.8,9.5,,,0.0,1,0.0,2,8,5,1,9.5,,,
0,2 days 00:00:00.000000000,9,9,7.477777777777778,9.5,,,0.0,0,,0,9,3,0,9.5,,,
0,62 days 00:00:00.000000000,9,11,8.911111111111111,10.7,,,0.0,0,,0,9,4,4,10.7,,,
0,1 days 00:00:00.000000000,3,3,7.766666666666667,9.8,,,0.6666666666666666,0,,1,1,2,0,9.8,,,
0,217 days 00:00:00.000000000,2,2,7.0,7.0,2.0,2.0,0.0,0,,0,0,2,0,7.0,,,
0,465 days 00:00:00.000000000,73,90,8.206944444444446,11.3,,,0.0410958904109589,3,2.0,26,48,32,3,11.3,11.0,10.0,9.8
0,29 days 00:00:00.000000000,4,4,8.0,9.5,,,0.0,0,,0,4,3,3,9.5,,,
0,1501 days 00:00:00.000000000,23,23,10.078260869565218,12.0,,,0.043478260869565216,0,,1,22,7,13,12.0,10.9,,
0,3 days 00:00:00.000000000,3,6,7.1000000000000005,8.8,,,0.0,0,,3,0,3,1,8.8,,,
0,0 days 00:00:00.000000000,1,4,8.8,8.8,,,0.0,0,,0,1,1,1,8.8,,,
0,0 days 00:00:00.000000000,2,2,7.75,8.5,,,0.0,0,,2,0,1,0,8.5,,,
0,56 days 00:00:00.000000000,7,7,8.585714285714285,10.6,,,0.14285714285714285,0,,1,6,3,4,10.6,,,
0,0 days 00:00:00.000000000,1,3,7.0,7.0,,,0.0,0,,1,0,1,0,7.0,,,
0,0 days 00:00:00.000000000,2,2,10.25,10.4,,,0.0,0,,2,0,1,0,10.4,,,
0,328 days 00:00:00.000000000,17,23,7.741176470588235,10.0,,,0.11764705882352941,0,,11,6,8,6,10.0,,,
0,2298 days 00:00:00.000000000,25,25,8.281818181818181,10.6,1.3285714285714285,2.2,0.04,0,,1,10,12,1,10.6,6.0,,
0,94 days 00:00:00.000000000,36,39,9.215384615384615,10.9,1.360869565217391,3.2,0.08333333333333333,1,5.0,3,7,14,0,10.9,10.0,,
0,5 days 00:00:00.000000000,13,13,7.8538461538461535,9.5,,,0.15384615384615385,0,,2,11,3,1,9.5,,,
0,607 days 00:00:00.000000000,35,51,7.5600000000000005,10.3,,,0.14285714285714285,1,5.0,24,12,25,0,10.3,9.5,,
0,67 days 00:00:00.000000000,6,7,8.0,10.0,,,0.0,0,,2,4,4,2,10.0,,,
0,48 days 00:00:00.000000000,4,4,7.875,9.5,,,0.0,0,,0,4,3,0,9.5,,,
0,31 days 00:00:00.000000000,4,4,5.5,6.0,,,0.0,0,,0,4,2,2,6.0,,,
0,0 days 00:00:00.000000000,4,4,7.25,8.5,,,0.0,0,,1,3,2,0,8.5,,,
0,80 days 00:00:00.000000000,8,8,8.3625,11.0,,,0.0,0,,0,8,2,1,11.0,,,
0,378 days 00:00:00.000000000,72,82,9.47222222222222,11.5,,,0.041666666666666664,0,,15,62,21,20,11.5,11.2,11.2,11.3
0,0 days 00:00:00.000000000,14,78,9.207142857142856,10.9,,,0.21428571428571427,0,,14,0,10,0,10.9,,,
0,84 days 00:00:00.000000000,3,12,8.766666666666667,10.3,,,0.0,0,,2,1,3,0,10.3,,,
0,365 days 00:00:00.000000000,15,37,8.859999999999998,10.3,,,0.0,0,,8,7,9,1,10.3,,,
0,131 days 00:00:00.000000000,12,12,8.258333333333333,9.5,,,0.0,0,,2,12,6,2,9.5,,,
0,0 days 00:00:00.000000000,4,4,9.75,11.0,,,0.0,0,,0,4,3,1,11.0,,,
0,3108 days 00:00:00.000000000,103,173,7.662135922330098,10.6,,,0.10679611650485436,0,,53,48,40,11,10.6,10.0,10.6,10.6
0,1 days 00:00:00.000000000,6,6,7.75,8.5,,,0.16666666666666666,0,,0,6,4,0,8.5,,,
0,7 days 00:00:00.000000000,3,3,,,6.533333333333334,7.2,0.0,0,,0,0,1,0,7.2,,,
0,0 days 00:00:00.000000000,1,1,7.5,7.5,,,0.0,0,,1,1,1,0,7.5,,,
0,1 days 00:00:00.000000000,11,11,8.92,10.6,0.0,0.0,0.18181818181818182,6,0.0,5,0,3,0,10.6,,,
0,0 days 00:00:00.000000000,4,4,,,0.0,0.0,0.0,0,,0,0,1,0,0.0,,,
0,0 days 00:00:00.000000000,4,4,8.75,10.0,,,0.0,0,,0,4,1,0,10.0,,,
0,78 days 00:00:00.000000000,12,13,6.125,8.5,,,0.08333333333333333,0,,4,8,6,0,8.5,,,
0,61 days 00:00:00.000000000,4,4,9.25,10.0,,,0.0,0,,0,1,2,0,10.0,,,
0,0 days 00:00:00.000000000,1,1,10.6,10.6,,,0.0,0,,1,0,1,0,10.6,,,
