,years_total,climbs_total,pitches_total,route_mean,route_max,boulder_mean,boulder_max,danger_factor,solos,hardest_solo,trad_count,sport_count,locations,success,quarter_max1,quarter_max2,quarter_max3,quarter_max4
0,191 days 00:00:00.000000000,36,53,9.62777777777778,11.5,,,0.2222222222222222,0,,13,20,16,7,11.5,10.9,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,0,,0,1,1,0,10.0,,,
0,594 days 00:00:00.000000000,9,9,10.38888888888889,11.9,,,0.0,0,,0,9,4,5,11.9,,,
0,85 days 00:00:00.000000000,11,11,8.15,9.5,0.0,0.0,0.0,0,,4,0,5,0,9.5,,,
0,72 days 00:00:00.000000000,8,8,9.975000000000001,11.6,,,0.0,0,,2,8,4,2,11.6,,,
0,0 days 00:00:00.000000000,4,4,10.25,10.9,,,1.0,0,,3,1,2,0,10.9,,,
0,3477 days 00:00:00.000000000,22,31,10.379999999999999,12.0,4.0,4.8,0.045454545454545456,0,,6,15,17,5,12.0,8.5,,
0,475 days 00:00:00.000000000,98,111,8.345161290322581,11.0,,,0.02040816326530612,0,,12,80,41,37,10.3,10.3,11.0,10.2
0,1 days 00:00:00.000000000,4,4,9.2,10.0,,,0.0,0,,0,4,3,0,10.0,,,
0,0 days 00:00:00.000000000,1,1,9.0,9.0,,,0.0,0,,1,0,1,0,9.0,,,
0,241 days 00:00:00.000000000,8,12,6.4125,9.8,,,0.0,0,,5,3,5,0,9.8,,,
0,114 days 00:00:00.000000000,19,27,6.791666666666667,8.5,0.5571428571428572,1.5,0.0,0,,4,6,9,9,8.5,,,
0,344 days 00:00:00.000000000,8,10,9.112499999999999,10.3,,,0.0,0,,0,8,3,5,10.3,,,
0,368 days 00:00:00.000000000,9,25,6.1,8.8,,,0.2222222222222222,0,,9,0,6,0,8.8,,,
0,0 days 00:00:00.000000000,2,2,6.0,6.0,,,0.5,0,,0,1,2,0,6.0,,,
0,148 days 00:00:00.000000000,5,5,7.6,8.5,,,0.0,0,,2,2,4,0,8.5,,,
0,15 days 00:00:00.000000000,18,18,8.622222222222222,11.3,,,0.0,0,,0,18,11,9,11.3,,,
0,0 days 00:00:00.000000000,2,2,7.0,7.0,,,0.0,0,,0,0,1,0,7.0,,,
0,153 days 00:00:00.000000000,31,38,8.110526315789475,10.0,0.9363636363636364,3.2,0.03225806451612903,1,,6,14,15,3,10.0,10.0,,
0,14 days 00:00:00.000000000,4,4,9.125,10.0,,,0.0,0,,0,4,3,0,10.0,,,
0,243 days 00:00:00.000000000,35,35,8.257142857142858,11.0,1.3285714285714285,5.2,0.11428571428571428,0,,2,19,21,2,11.0,9.5,,
0,11 days 00:00:00.000000000,9,50,9.922222222222222,11.4,,,0.2222222222222222,0,,9,0,8,9,11.4,,,
0,482 days 00:00:00.000000000,69,82,8.155072463768116,11.3,,,0.0,0,,13,56,21,29,11.3,10.3,10.0,10.0
0,0 days 00:00:00.000000000,1,4,8.5,8.5,,,0.0,0,,0,1,1,1,8.5,,,
0,23 days 00:00:00.000000000,8,8,8.3875,9.8,,,0.0,0,,2,8,4,0,9.8,,,
0,0 days 00:00:00.000000000,3,3,5.333333333333333,7.0,,,0.0,0,,0,3,2,3,7.0,,,
0,90 days 00:00:00.000000000,17,17,8.023529411764704,10.3,,,0.0,0,,6,11,8,2,10.3,,,
0,1 days 00:00:00.000000000,2,6,5.5,6.0,,,0.0,0,,2,0,2,0,6.0,,,
0,545 days 00:00:00.000000000,10,12,7.1625,9.5,,,0.6,2,,5,5,6,0,9.5,,,
0,4 days 00:00:00.000000000,2,2,8.0,10.0,,,0.0,0,,1,1,2,0,10.0,,,
0,14 days 00:00:00.000000000,11,11,8.254545454545454,10.3,,,0.0,0,,1,10,7,1,10.3,,,
0,2251 days 00:00:00.000000000,9,9,9.7,11.5,,,0.4444444444444444,0,,5,4,3,0,11.5,,,
0,2977 days 00:00:00.000000000,4,16,9.5,11.9,,,0.0,0,,4,0,4,0,11.9,,,
0,0 days 00:00:00.000000000,1,8,11.3,11.3,,,0.0,0,,1,0,1,1,11.3,,,
0,0 days 00:00:00.000000000,3,3,9.933333333333334,10.3,,,1.3333333333333333,0,,1,2,1,0,10.3,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,0,0,1,0,7.0,,,
0,59 days 00:00:00.000000000,10,10,10.489999999999998,11.6,,,0.0,0,,1,9,5,6,11.6,,,
0,49 days 00:00:00.000000000,10,10,8.309999999999999,10.8,,,0.0,0,,0,10,3,0,10.8,,,
0,0 days 00:00:00.000000000,1,1,5.0,5.0,,,0.0,0,,0,1,1,0,5.0,,,
0,41 days 00:00:00.000000000,5,5,9.1,10.0,0.0,0.0,0.2,1,0.0,1,2,2,0,10.0,,,
0,757 days 00:00:00.000000000,6,6,12.0,12.0,6.319999999999999,8.2,0.0,1,6.2,0,1,6,0,12.0,,,
0,3227 days 00:00:00.000000000,12,12,,,7.358333333333334,13.7,0.3333333333333333,0,,0,0,6,0,13.7,,,
0,1 days 00:00:00.000000000,3,4,9.866666666666667,10.5,,,0.0,0,,0,3,2,0,10.5,,,
0,0 days 00:00:00.000000000,2,2,8.5,8.5,,,0.0,1,,0,1,2,1,8.5,,,
0,11 days 00:00:00.000000000,5,6,9.8,11.0,,,0.0,0,,4,2,1,3,11.0,,,
0,2 days 00:00:00.000000000,3,6,9.3,10.6,,,0.0,0,,0,3,2,2,10.6,,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,0,,0,1,1,0,10.0,,,
0,647 days 00:00:00.000000000,6,6,11.583333333333334,12.3,,,0.0,0,,0,6,4,0,12.3,,,
0,868 days 00:00:00.000000000,5,21,7.6,9.5,,,0.0,0,,5,0,4,0,9.5,,,
0,0 days 00:00:00.000000000,9,9,8.055555555555555,9.5,,,0.1111111111111111,0,,1,8,6,2,9.5,,,
0,140 days 00:00:00.000000000,6,6,9.683333333333334,10.1,,,0.0,0,,0,6,3,1,10.1,,,
0,149 days 00:00:00.000000000,15,15,9.306666666666667,10.9,,,0.0,0,,0,15,6,0,10.9,,,
0,22 days 00:00:00.000000000,4,14,8.65,10.3,,,0.0,0,,2,2,3,1,10.3,,,
0,20 days 00:00:00.000000000,9,9,7.377777777777778,8.8,,,0.0,0,,0,9,6,3,8.8,,,
0,31 days 00:00:00.000000000,6,6,8.966666666666667,11.0,,,0.0,0,,2,4,1,2,11.0,,,
0,0 days 00:00:00.000000000,3,3,5.933333333333334,8.8,,,1.0,1,3.0,2,0,3,0,8.8,,,
0,156 days 00:00:00.000000000,21,21,9.784210526315789,11.5,1.2,1.2,0.0,0,,0,17,8,7,11.5,10.6,,
0,1889 days 00:00:00.000000000,97,211,8.037349397590361,11.9,,,0.030927835051546393,8,5.0,57,34,46,25,11.5,11.2,11.8,11.9
0,1124 days 00:00:00.000000000,5,7,9.16,9.8,,,0.0,0,,4,2,3,3,9.8,,,
0,134 days 00:00:00.000000000,13,21,7.723076923076923,10.4,,,0.15384615384615385,0,,7,6,5,0,10.4,,,
0,8 days 00:00:00.000000000,6,7,7.883333333333333,12.0,,,0.0,0,,2,3,4,0,12.0,,,
0,1056 days 00:00:00.000000000,42,45,9.540476190476193,11.6,,,0.0,0,,2,42,29,0,11.6,10.3,10.0,
0,490 days 00:00:00.000000000,6,6,11.383333333333333,12.3,,,0.0,0,,0,6,3,1,12.3,,,
0,0 days 00:00:00.000000000,1,1,,,2.2,2.2,0.0,0,,0,0,1,0,2.2,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,1,1,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,10.3,10.3,,,0.0,0,,0,1,1,0,10.3,,,
0,59 days 00:00:00.000000000,12,12,8.9,10.3,,,0.0,0,,0,12,7,0,10.3,,,
0,22 days 00:00:00.000000000,5,7,8.5,9.5,,,0.0,0,,2,4,3,0,9.5,,,
0,125 days 00:00:00.000000000,47,47,7.208510638297873,10.6,,,0.0851063829787234,0,,2,45,14,11,10.6,9.5,8.8,
0,1 days 00:00:00.000000000,3,3,8.166666666666666,10.0,,,0.0,0,,0,3,2,0,10.0,,,
0,383 days 00:00:00.000000000,29,30,8.431034482758621,10.3,,,0.0,0,,8,21,15,3,10.3,10.0,,
0,94 days 00:00:00.000000000,7,7,9.328571428571431,10.2,,,0.0,0,,0,7,3,1,10.2,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,0 days 00:00:00.000000000,1,1,10.6,10.6,,,0.0,0,,0,1,1,1,10.6,,,
0,588 days 00:00:00.000000000,89,108,8.988636363636363,12.2,7.0,7.0,0.056179775280898875,2,7.0,41,46,42,16,11.4,12.2,11.8,10.9
0,6 days 00:00:00.000000000,4,4,,,0.0,0.0,0.0,0,,0,0,2,0,0.0,,,
0,0 days 00:00:00.000000000,2,2,10.5,11.0,,,0.0,0,,0,2,1,0,11.0,,,
0,170 days 00:00:00.000000000,13,17,10.276923076923076,11.3,,,0.07692307692307693,0,,4,9,5,0,11.3,,,
0,268 days 00:00:00.000000000,2,2,8.5,10.0,,,0.0,0,,0,2,2,0,10.0,,,
0,59 days 00:00:00.000000000,26,26,9.36923076923077,11.0,,,0.0,0,,2,24,15,1,11.0,10.0,,
0,25 days 00:00:00.000000000,7,15,9.385714285714286,12.2,,,0.0,0,,0,7,4,0,12.2,,,
0,107 days 00:00:00.000000000,16,16,8.0625,10.5,,,0.125,0,,0,15,11,2,10.5,,,
0,33 days 00:00:00.000000000,8,12,8.175,11.0,,,0.0,0,,2,6,4,1,11.0,,,
0,66 days 00:00:00.000000000,6,6,9.083333333333334,10.0,,,0.0,0,,0,6,4,0,10.0,,,
0,0 days 00:00:00.000000000,2,2,10.05,10.3,,,0.0,0,,2,0,1,0,10.3,,,
0,127 days 00:00:00.000000000,28,30,6.6863636363636365,9.0,0.5333333333333333,3.2,0.07142857142857142,0,,9,13,13,5,8.8,9.0,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,0,,0,1,1,0,10.0,,,
0,0 days 00:00:00.000000000,2,2,8.5,9.5,,,0.0,0,,0,2,2,0,9.5,,,
0,1431 days 00:00:00.000000000,140,140,10.39285714285714,12.4,,,0.014285714285714285,0,,0,140,29,53,11.9,12.3,12.4,12.0
0,0 days 00:00:00.000000000,2,2,8.5,8.5,,,0.0,0,,0,2,1,0,8.5,,,
0,49 days 00:00:00.000000000,8,8,9.45,12.0,,,0.0,0,,0,1,4,0,12.0,,,
0,0 days 00:00:00.000000000,4,4,6.375,9.5,,,0.0,0,,0,4,2,0,9.5,,,
0,14 days 00:00:00.000000000,9,9,7.777777777777778,10.0,,,0.0,0,,0,9,3,0,10.0,,,
0,386 days 00:00:00.000000000,10,10,9.7,10.6,,,0.0,0,,4,6,5,0,10.6,,,
0,341 days 00:00:00.000000000,10,13,7.590000000000001,9.8,,,0.2,0,,8,2,9,0,9.8,,,
0,105 days 00:00:00.000000000,7,7,9.8,9.8,0.8666666666666667,3.2,0.0,0,,0,1,3,0,9.8,,,
0,146 days 00:00:00.000000000,25,27,8.155,10.0,0.24,1.2,0.0,0,,0,20,10,0,10.0,9.5,,
0,386 days 00:00:00.000000000,2,2,,,1.85,2.2,0.0,0,,0,0,2,0,2.2,,,
0,0 days 00:00:00.000000000,2,3,9.5,10.5,,,0.0,0,,1,1,1,0,10.5,,,
0,29 days 00:00:00.000000000,37,42,11.000000000000004,12.3,,,0.0,0,,1,36,17,6,12.3,12.0,,
0,483 days 00:00:00.000000000,35,35,9.891428571428573,11.3,,,0.0,0,,0,35,15,3,11.3,11.3,,
0,601 days 00:00:00.000000000,25,25,8.912,10.8,,,0.0,0,,0,25,6,9,10.8,8.5,,
0,97 days 00:00:00.000000000,21,21,8.804761904761904,10.9,,,0.0,0,,1,20,9,1,10.9,10.0,,
0,127 days 00:00:00.000000000,9,11,7.088888888888889,10.0,,,0.0,0,,5,4,4,4,10.0,,,
0,0 days 00:00:00.000000000,1,1,6.0,6.0,,,0.0,0,,1,0,1,0,6.0,,,
0,0 days 00:00:00.000000000,2,2,9.0,9.5,,,0.0,0,,0,2,1,0,9.5,,,
0,0 days 00:00:00.000000000,2,2,8.5,8.5,,,0.0,0,,0,2,1,0,8.5,,,
0,229 days 00:00:00.000000000,8,8,8.440000000000001,10.2,3.1666666666666665,9.5,0.0,0,,2,3,6,0,10.2,,,
0,91 days 00:00:00.000000000,2,2,7.95,10.9,,,0.0,0,,1,1,2,0,10.9,,,
0,50 days 00:00:00.000000000,5,5,,,2.16,3.2,0.0,3,3.2,0,0,2,0,3.2,,,
0,294 days 00:00:00.000000000,4,4,6.0,6.0,0.3333333333333333,1.0,0.0,0,,1,0,3,0,6.0,,,
0,0 days 00:00:00.000000000,2,2,,,0.0,0.0,0.0,0,,0,0,1,0,0.0,,,
0,326 days 00:00:00.000000000,19,19,7.315789473684211,9.5,,,0.05263157894736842,0,,9,12,10,0,9.5,,,
0,0 days 00:00:00.000000000,2,2,9.15,9.8,,,0.0,0,,0,2,1,0,9.8,,,
0,399 days 00:00:00.000000000,35,44,8.508571428571429,11.0,,,0.0,0,,13,22,13,1,11.0,10.3,,
0,36 days 00:00:00.000000000,10,10,4.0,4.0,1.222222222222222,2.2,0.0,0,,1,0,2,0,4.0,,,
0,1 days 00:00:00.000000000,3,3,7.166666666666667,8.5,,,0.0,0,,0,3,3,0,8.5,,,
0,350 days 00:00:00.000000000,28,29,9.339285714285714,12.0,,,0.03571428571428571,0,,6,22,9,6,11.3,12.0,,
0,0 days 00:00:00.000000000,3,3,7.5,8.5,,,0.0,0,,0,3,1,0,8.5,,,
0,0 days 00:00:00.000000000,2,2,7.25,8.5,,,0.0,0,,0,2,2,0,8.5,,,
0,22 days 00:00:00.000000000,3,3,9.166666666666666,9.5,,,0.0,0,,3,0,2,0,9.5,,,
0,2 days 00:00:00.000000000,17,18,8.735294117647058,11.9,,,0.0,0,,1,16,9,2,11.9,,,
0,0 days 00:00:00.000000000,1,3,8.5,8.5,,,0.0,0,,0,1,1,0,8.5,,,
0,2 days 00:00:00.000000000,3,15,9.266666666666667,9.8,,,0.0,0,,3,0,2,0,9.8,,,
0,10 days 00:00:00.000000000,4,5,6.875,8.5,,,0.5,0,,2,1,4,0,8.5,,,
0,1761 days 00:00:00.000000000,26,31,7.536842105263157,9.8,0.35714285714285715,2.5,0.0,4,2.5,10,8,18,0,9.8,9.8,,
0,14 days 00:00:00.000000000,2,2,10.15,10.3,,,0.0,0,,0,2,2,0,10.3,,,
0,0 days 00:00:00.000000000,3,3,9.033333333333333,10.6,,,0.0,0,,0,3,2,0,10.6,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,1,1,0,8.5,,,
0,548 days 00:00:00.000000000,54,54,11.524074074074072,14.6,,,0.037037037037037035,0,,0,54,22,18,14.6,13.0,13.0,
0,139 days 00:00:00.000000000,21,22,7.847619047619048,10.3,,,0.0,0,,4,17,9,0,10.3,5.0,,
0,142 days 00:00:00.000000000,16,16,6.7846153846153845,9.5,1.0666666666666667,2.0,0.375,2,2.0,0,10,10,4,9.5,,,
0,405 days 00:00:00.000000000,43,43,8.888372093023259,10.9,,,0.023255813953488372,0,,4,39,19,2,10.9,10.6,9.5,
0,83 days 00:00:00.000000000,5,5,7.125,8.5,1.8,1.8,0.0,1,1.8,1,3,2,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,1,1,0,8.5,,,
0,0 days 00:00:00.000000000,3,3,,,1.1333333333333335,2.2,0.0,3,2.2,0,0,1,0,2.2,,,
0,5 days 00:00:00.000000000,4,8,9.45,10.0,,,0.5,0,,2,2,2,0,10.0,,,
0,0 days 00:00:00.000000000,1,1,10.3,10.3,,,0.0,0,,0,1,1,0,10.3,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,0 days 00:00:00.000000000,1,2,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,0 days 00:00:00.000000000,2,2,9.3,9.8,,,0.0,0,,0,2,1,0,9.8,,,
0,199 days 00:00:00.000000000,6,6,7.7,9.5,0.0,0.0,0.0,0,,0,2,4,0,9.5,,,
0,0 days 00:00:00.000000000,5,5,,,2.7600000000000002,5.2,0.0,1,0.0,0,0,2,0,5.2,,,
0,729 days 00:00:00.000000000,8,8,5.375,7.0,,,0.0,0,,0,8,2,0,7.0,,,
0,4 days 00:00:00.000000000,13,15,10.215384615384616,11.2,,,0.07692307692307693,0,,2,13,4,11,11.2,,,
0,14 days 00:00:00.000000000,8,14,5.875,7.0,,,0.0,0,,8,0,5,0,7.0,,,
0,114 days 00:00:00.000000000,17,21,8.911764705882351,10.9,,,0.23529411764705882,0,,3,14,11,3,10.9,,,
0,1373 days 00:00:00.000000000,85,122,8.964705882352941,11.3,,,0.07058823529411765,0,,33,54,39,16,11.2,10.1,10.9,11.3
0,158 days 00:00:00.000000000,128,163,11.788281249999994,13.9,,,0.046875,0,,33,97,47,69,13.9,12.6,13.0,13.2
0,155 days 00:00:00.000000000,3,12,8.333333333333334,9.5,,,0.0,0,,0,3,2,0,9.5,,,
0,0 days 00:00:00.000000000,1,1,11.0,11.0,,,0.0,0,,0,1,1,0,11.0,,,
0,0 days 00:00:00.000000000,4,4,9.75,10.0,,,0.0,0,,2,2,2,0,10.0,,,
0,157 days 00:00:00.000000000,9,25,7.2555555555555555,10.0,,,0.0,0,,5,4,6,0,10.0,,,
0,2498 days 00:00:00.000000000,110,142,8.669090909090908,10.7,,,0.02727272727272727,0,,38,76,47,0,10.1,10.6,10.7,10.7
0,0 days 00:00:00.000000000,5,5,10.02,10.7,,,0.0,0,,1,4,3,4,10.7,,,
0,133 days 00:00:00.000000000,13,17,6.6,10.0,,,0.46153846153846156,0,,8,4,9,0,10.0,,,
0,1 days 00:00:00.000000000,6,8,6.416666666666667,8.5,,,0.0,0,,0,6,2,3,8.5,,,
0,28 days 00:00:00.000000000,23,29,10.108695652173912,11.4,,,0.0,0,,2,20,10,7,11.4,11.4,,
0,8 days 00:00:00.000000000,9,9,7.333333333333333,9.5,,,0.0,0,,0,9,3,1,9.5,,,
0,105 days 00:00:00.000000000,9,9,9.155555555555555,11.6,,,0.0,0,,2,6,3,2,11.6,,,
0,63 days 00:00:00.000000000,9,10,10.066666666666665,10.8,,,0.2222222222222222,0,,0,7,7,1,10.8,,,
0,443 days 00:00:00.000000000,10,10,7.833333333333333,8.5,2.257142857142857,4.2,0.1,1,2.0,0,3,5,0,8.5,,,
0,99 days 00:00:00.000000000,4,4,7.875,10.0,,,0.0,0,,0,4,1,0,10.0,,,
0,681 days 00:00:00.000000000,62,89,10.427419354838708,12.1,,,0.11290322580645161,0,,61,1,26,12,12.1,12.1,11.6,10.4
0,64 days 00:00:00.000000000,7,7,9.62857142857143,10.6,,,0.0,0,,0,7,2,0,10.6,,,
0,1016 days 00:00:00.000000000,30,48,8.816666666666666,11.3,,,0.1,0,,15,18,14,0,11.3,9.8,,
0,4610 days 00:00:00.000000000,118,198,8.845614035087719,12.0,1.1,2.2,0.03389830508474576,4,0.0,47,67,42,8,10.9,10.0,11.7,11.4
0,0 days 00:00:00.000000000,1,1,10.3,10.3,,,0.0,0,,0,1,1,0,10.3,,,
0,1 days 00:00:00.000000000,3,3,5.333333333333333,6.0,,,0.0,0,,3,0,1,0,6.0,,,
0,0 days 00:00:00.000000000,2,2,9.0,9.5,,,2.5,0,,2,0,1,0,9.5,,,
0,0 days 00:00:00.000000000,2,2,10.25,10.5,,,0.0,0,,0,2,1,1,10.5,,,
0,326 days 00:00:00.000000000,45,58,8.135555555555555,11.0,,,0.022222222222222223,0,,34,13,27,0,11.0,10.2,6.0,
0,689 days 00:00:00.000000000,8,11,9.4625,10.6,,,0.0,0,,2,7,7,4,10.6,,,
0,0 days 00:00:00.000000000,2,2,9.0,10.5,,,0.5,0,,2,2,1,0,10.5,,,
0,0 days 00:00:00.000000000,4,4,7.25,9.5,,,0.0,0,,3,0,3,0,9.5,,,
0,3 days 00:00:00.000000000,4,8,6.875,10.0,,,0.25,0,,1,3,3,0,10.0,,,
0,58 days 00:00:00.000000000,34,34,9.355882352941178,10.9,,,0.0,0,,4,31,6,1,10.9,10.3,,
0,0 days 00:00:00.000000000,2,2,10.5,11.0,,,0.0,0,,1,2,1,0,11.0,,,
0,60 days 00:00:00.000000000,18,27,9.022222222222222,10.3,,,0.0,0,,3,17,6,0,10.3,,,
0,369 days 00:00:00.000000000,147,159,9.708849557522123,12.3,1.3352941176470592,4.2,0.0,0,,15,93,56,17,12.3,11.9,12.0,11.9
0,1667 days 00:00:00.000000000,12,46,9.966666666666667,11.3,,,0.16666666666666666,0,,12,0,8,0,11.3,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,0 days 00:00:00.000000000,2,2,3.0,3.0,,,0.0,0,,0,2,1,0,3.0,,,
0,0 days 00:00:00.000000000,17,17,6.766666666666668,10.9,3.1818181818181817,4.2,0.23529411764705882,0,,2,1,12,0,10.9,,,
0,182 days 00:00:00.000000000,22,23,8.714285714285714,10.3,0.0,0.0,0.045454545454545456,0,,0,21,16,9,10.3,8.5,,
0,759 days 00:00:00.000000000,9,18,7.722222222222222,10.3,,,0.0,0,,2,7,6,0,10.3,,,
0,287 days 00:00:00.000000000,25,25,8.528,10.9,,,0.04,1,5.0,0,25,7,0,10.9,10.0,,
0,0 days 00:00:00.000000000,4,4,,,0.0,0.0,0.0,0,,0,0,1,0,0.0,,,
0,56 days 00:00:00.000000000,2,2,0.0,0.0,2.2,2.2,0.0,0,,1,0,2,0,2.2,,,
0,365 days 00:00:00.000000000,42,64,8.997619047619049,11.2,,,0.023809523809523808,0,,12,30,12,1,11.2,11.0,7.0,
0,62 days 00:00:00.000000000,7,9,6.0,6.0,0.72,1.2,0.14285714285714285,0,,0,2,4,0,6.0,,,
0,1 days 00:00:00.000000000,3,3,8.0,9.5,,,0.0,0,,0,3,3,2,9.5,,,
0,454 days 00:00:00.000000000,7,10,7.928571428571429,11.0,,,0.0,0,,7,0,2,1,11.0,,,
0,569 days 00:00:00.000000000,11,53,6.918181818181818,8.8,,,0.18181818181818182,0,,11,0,8,0,8.8,,,
0,194 days 00:00:00.000000000,3,3,1.7000000000000002,2.2,2.2,2.2,0.0,1,2.2,0,0,3,0,2.2,,,
0,0 days 00:00:00.000000000,2,2,6.5,7.0,,,0.0,0,,0,2,1,0,7.0,,,
0,0 days 00:00:00.000000000,6,6,,,1.1333333333333335,2.2,0.0,0,,0,0,1,0,2.2,,,
0,2259 days 00:00:00.000000000,48,65,8.043243243243243,12.4,,,0.0,0,,31,9,17,7,12.4,10.8,10.3,
0,334 days 00:00:00.000000000,6,13,8.25,10.0,,,0.3333333333333333,0,,4,2,4,0,10.0,,,
0,7 days 00:00:00.000000000,8,8,7.1,10.3,,,0.0,0,,3,5,2,0,10.3,,,
0,0 days 00:00:00.000000000,4,4,8.125,9.5,,,0.0,0,,0,4,2,0,9.5,,,
0,69 days 00:00:00.000000000,19,19,8.4,10.3,,,0.0,0,,0,19,7,0,10.3,,,
0,4768 days 00:00:00.000000000,104,126,8.952884615384612,12.0,,,0.25,0,,82,20,46,4,12.0,11.1,11.1,11.0
0,1 days 00:00:00.000000000,4,4,7.0,8.5,3.0,3.0,0.0,1,3.0,3,0,2,0,8.5,,,
0,0 days 00:00:00.000000000,1,3,7.0,7.0,,,0.0,0,,1,0,1,0,7.0,,,
0,0 days 00:00:00.000000000,3,3,9.033333333333333,10.6,,,0.3333333333333333,0,,0,3,1,0,10.6,,,
0,3439 days 00:00:00.000000000,378,396,11.205865921787721,13.3,2.750000000000001,6.2,0.010582010582010581,0,,2,357,124,38,13.3,13.0,13.0,12.6
0,1468 days 00:00:00.000000000,10,19,8.11,9.5,,,0.0,0,,8,2,7,5,9.5,,,
0,0 days 00:00:00.000000000,2,2,10.3,10.6,,,0.0,0,,0,2,1,1,10.6,,,
0,681 days 00:00:00.000000000,62,89,10.427419354838708,12.1,,,0.11290322580645161,0,,61,1,26,12,12.1,12.1,11.6,10.4
0,64 days 00:00:00.000000000,7,7,9.62857142857143,10.6,,,0.0,0,,0,7,2,0,10.6,,,
0,6 days 00:00:00.000000000,18,18,10.733333333333334,12.0,,,0.0,0,,0,18,6,8,12.0,,,
0,7 days 00:00:00.000000000,6,16,9.549999999999999,11.0,,,0.0,0,,0,6,4,3,11.0,,,
0,194 days 00:00:00.000000000,26,33,7.446153846153846,10.3,,,0.0,0,,6,19,12,1,10.3,8.5,,
0,0 days 00:00:00.000000000,2,2,7.75,8.5,,,0.0,0,,0,2,1,0,8.5,,,
0,0 days 00:00:00.000000000,2,2,9.65,9.8,,,0.0,0,,2,0,2,0,9.8,,,
0,0 days 00:00:00.000000000,9,9,8.2,10.5,,,0.0,0,,2,7,4,3,10.5,,,
0,2393 days 00:00:00.000000000,38,62,9.714705882352943,11.3,4.45,5.2,0.05263157894736842,0,,7,27,26,7,11.3,11.0,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,7 days 00:00:00.000000000,4,4,7.25,8.5,,,0.0,0,,0,4,1,1,8.5,,,
0,103 days 00:00:00.000000000,5,6,9.559999999999999,10.0,,,0.0,0,,1,4,5,0,10.0,,,
0,2 days 00:00:00.000000000,2,3,6.5,7.0,,,0.0,0,,1,1,2,0,7.0,,,
0,865 days 00:00:00.000000000,35,36,8.931428571428572,10.5,,,0.05714285714285714,0,,6,32,6,7,10.3,10.5,,
0,386 days 00:00:00.000000000,23,24,8.991304347826086,10.6,,,0.0,0,,0,23,13,12,10.6,8.5,,
0,0 days 00:00:00.000000000,2,2,,,0.6,1.2,0.0,0,,0,0,2,0,1.2,,,
0,607 days 00:00:00.000000000,40,97,9.170270270270269,11.7,0.9,1.5,0.05,1,6.0,28,8,19,1,11.7,11.3,,
0,0 days 00:00:00.000000000,1,1,4.0,4.0,,,0.0,0,,0,1,1,0,4.0,,,
0,90 days 00:00:00.000000000,11,11,10.054545454545455,11.0,,,0.0,0,,0,11,7,3,11.0,,,
0,9 days 00:00:00.000000000,4,4,6.875,9.5,,,0.0,0,,1,3,2,0,9.5,,,
0,0 days 00:00:00.000000000,10,10,5.7,9.5,,,0.0,0,,1,10,1,7,9.5,,,
0,7 days 00:00:00.000000000,3,3,7.0,8.0,,,0.0,0,,0,3,2,0,8.0,,,
0,0 days 00:00:00.000000000,3,4,9.933333333333334,10.3,,,0.0,0,,0,3,2,1,10.3,,,
0,1631 days 00:00:00.000000000,52,84,9.528846153846153,12.0,,,0.038461538461538464,0,,4,48,25,2,12.0,11.0,10.6,
0,19 days 00:00:00.000000000,10,13,8.35,10.4,,,0.3,0,,7,4,3,2,10.4,,,
0,248 days 00:00:00.000000000,20,37,8.58,10.6,,,0.0,0,,2,18,12,2,10.6,,,
0,0 days 00:00:00.000000000,1,1,5.0,5.0,,,0.0,0,,0,1,1,0,5.0,,,
0,0 days 00:00:00.000000000,3,3,7.0,7.0,0.0,0.0,0.0,1,0.0,0,0,3,0,7.0,,,
0,1 days 00:00:00.000000000,9,9,8.622222222222222,10.3,,,0.0,0,,0,9,3,1,10.3,,,
0,753 days 00:00:00.000000000,9,28,8.899999999999999,10.5,,,0.0,0,,8,1,8,2,10.5,,,
0,588 days 00:00:00.000000000,89,108,8.988636363636363,12.2,7.0,7.0,0.056179775280898875,2,7.0,41,46,42,16,11.4,12.2,11.8,10.9
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,0,,1,0,1,0,10.0,,,
