,years_total,climbs_total,pitches_total,route_mean,route_max,boulder_mean,boulder_max,danger_factor,solos,hardest_solo,trad_count,sport_count,locations,success,quarter_max1,quarter_max2,quarter_max3,quarter_max4
0,64 days 00:00:00.000000000,14,14,8.507142857142856,11.3,,,0.14285714285714285,0,,7,7,4,1,11.3,,,
0,3 days 00:00:00.000000000,6,6,10.200000000000001,10.9,,,0.0,0,,0,6,4,0,10.9,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,165 days 00:00:00.000000000,2,6,9.8,9.8,2.5,2.5,0.0,1,2.5,1,0,2,0,9.8,,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,1,10.0,1,0,1,0,10.0,,,
0,8 days 00:00:00.000000000,2,2,8.5,8.5,,,0.0,0,,0,2,2,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,4.0,4.0,,,0.0,0,,1,0,1,0,4.0,,,
0,147 days 00:00:00.000000000,41,42,9.043902439024391,12.3,,,0.024390243902439025,1,9.8,10,31,16,2,12.3,11.0,7.5,
0,155 days 00:00:00.000000000,47,54,8.700000000000001,12.2,,,0.06382978723404255,0,,22,25,24,8,12.2,10.4,10.3,
0,858 days 00:00:00.000000000,162,215,9.296894409937885,12.0,3.2,3.2,0.043209876543209874,0,,56,97,63,24,12.0,12.0,11.6,12.0
0,64 days 00:00:00.000000000,5,5,9.040000000000001,10.9,,,0.0,0,,0,5,3,0,10.9,,,
0,314 days 00:00:00.000000000,14,23,7.778571428571428,10.0,,,0.0,0,,9,5,7,0,10.0,,,
0,4 days 00:00:00.000000000,7,7,8.071428571428571,10.0,,,0.0,0,,1,6,3,2,10.0,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,327 days 00:00:00.000000000,10,10,8.74,11.3,,,0.0,0,,1,9,5,1,11.3,,,
0,113 days 00:00:00.000000000,6,6,9.133333333333333,10.3,,,0.0,0,,0,6,2,4,10.3,,,
0,15 days 00:00:00.000000000,16,26,5.8125,7.0,,,0.0,0,,5,11,9,1,7.0,,,
0,80 days 00:00:00.000000000,6,11,8.766666666666667,10.3,,,0.0,0,,6,0,5,2,10.3,,,
0,226 days 00:00:00.000000000,63,78,7.896428571428571,11.7,,,0.1111111111111111,0,,42,13,27,6,11.7,10.3,8.5,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,0 days 00:00:00.000000000,1,1,,,0.0,0.0,0.0,1,0.0,0,0,1,0,0.0,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,0 days 00:00:00.000000000,1,3,6.0,6.0,,,0.0,0,,1,0,1,0,6.0,,,
0,301 days 00:00:00.000000000,30,30,7.17,10.6,,,0.23333333333333334,0,,10,7,9,0,10.0,10.6,,
0,0 days 00:00:00.000000000,28,59,8.989285714285714,11.0,,,0.14285714285714285,0,,15,14,14,0,10.9,11.0,,
0,98 days 00:00:00.000000000,3,11,7.933333333333334,9.0,,,0.0,0,,3,0,3,0,9.0,,,
0,260 days 00:00:00.000000000,25,26,8.027999999999999,10.6,,,0.0,0,,3,22,5,0,10.6,9.5,,
0,0 days 00:00:00.000000000,1,1,10.3,10.3,,,0.0,0,,0,1,1,0,10.3,,,
0,144 days 00:00:00.000000000,14,14,8.790000000000001,10.5,1.4000000000000001,2.2,0.0,1,0.0,0,8,7,0,10.5,,,
0,17 days 00:00:00.000000000,3,5,10.299999999999999,10.6,,,0.0,0,,1,2,3,0,10.6,,,
0,3384 days 00:00:00.000000000,5,5,9.0,10.2,,,0.0,0,,2,3,2,0,10.2,,,
0,213 days 00:00:00.000000000,32,32,8.98125,10.9,,,0.09375,0,,0,32,12,13,10.9,10.9,,
0,0 days 00:00:00.000000000,1,1,,,4.2,4.2,0.0,0,,0,0,1,0,4.2,,,
0,176 days 00:00:00.000000000,56,182,10.608928571428573,12.9,,,0.017857142857142856,2,8.5,8,47,20,31,12.9,12.0,12.6,
0,2 days 00:00:00.000000000,5,7,8.45,10.0,2.2,2.2,0.2,1,2.2,1,3,3,0,10.0,,,
0,1114 days 00:00:00.000000000,26,44,8.515384615384617,11.0,,,0.19230769230769232,0,,11,15,16,5,11.0,11.0,,
0,4669 days 00:00:00.000000000,6,12,6.516666666666667,10.1,,,0.0,0,,2,4,4,2,10.1,,,
0,0 days 00:00:00.000000000,2,2,7.75,8.5,,,0.0,0,,0,2,1,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,1,1,0,8.5,,,
0,490 days 00:00:00.000000000,6,6,11.383333333333333,12.3,,,0.0,0,,0,6,3,1,12.3,,,
0,110 days 00:00:00.000000000,17,17,8.6,10.6,,,0.35294117647058826,0,,1,16,9,1,10.6,,,
0,2 days 00:00:00.000000000,7,7,8.37142857142857,9.8,,,0.0,0,,0,7,3,0,9.8,,,
0,70 days 00:00:00.000000000,13,13,7.776923076923077,9.8,,,0.0,0,,1,12,7,2,9.8,,,
0,0 days 00:00:00.000000000,5,5,8.76,9.5,,,0.0,0,,0,5,3,1,9.5,,,
0,6898 days 00:00:00.000000000,5,5,7.125,8.5,0.0,0.0,0.0,0,,0,4,4,0,8.5,,,
0,92 days 00:00:00.000000000,13,28,7.8307692307692305,9.8,,,0.0,0,,5,8,8,3,9.8,,,
0,47 days 00:00:00.000000000,42,50,8.569047619047621,10.6,,,0.0,0,,4,38,11,24,10.6,10.0,8.8,
0,9 days 00:00:00.000000000,6,6,8.25,9.5,,,0.0,0,,0,6,3,4,9.5,,,
0,1176 days 00:00:00.000000000,10,11,9.97,10.9,,,0.1,0,,5,5,5,1,10.9,,,
0,168 days 00:00:00.000000000,37,37,8.997297297297298,11.7,,,0.05405405405405406,0,,9,27,17,18,11.0,11.7,,
0,1 days 00:00:00.000000000,3,3,9.833333333333334,10.5,,,0.0,0,,0,3,2,0,10.5,,,
0,0 days 00:00:00.000000000,5,5,9.24,10.6,,,0.0,0,,0,5,3,0,10.6,,,
0,927 days 00:00:00.000000000,7,7,,,7.0,10.8,0.42857142857142855,0,,0,0,5,0,10.8,,,
0,0 days 00:00:00.000000000,2,2,6.75,7.5,,,0.0,0,,1,0,1,0,7.5,,,
0,395 days 00:00:00.000000000,8,13,8.15,11.0,,,0.0,1,,4,2,7,0,11.0,,,
0,1008 days 00:00:00.000000000,10,10,7.9799999999999995,10.3,,,0.0,0,,2,8,4,5,10.3,,,
0,9 days 00:00:00.000000000,7,7,8.985714285714286,10.9,,,0.0,0,,0,7,4,0,10.9,,,
0,742 days 00:00:00.000000000,338,391,8.033125000000002,12.4,2.8222222222222233,5.5,0.06804733727810651,0,,191,127,76,116,12.2,12.0,10.9,11.1
0,441 days 00:00:00.000000000,11,12,6.18,8.8,,,0.18181818181818182,1,,8,3,7,3,8.8,,,
0,779 days 00:00:00.000000000,56,104,8.457692307692309,11.0,1.2,1.2,0.017857142857142856,1,,28,27,25,10,11.0,10.0,11.0,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,1,1,1,0,8.5,,,
0,351 days 00:00:00.000000000,3,3,9.566666666666666,12.2,,,0.0,0,,3,1,2,0,12.2,,,
0,0 days 00:00:00.000000000,3,3,11.0,12.0,,,0.0,0,,0,3,2,0,12.0,,,
0,64 days 00:00:00.000000000,74,87,8.936486486486485,10.9,,,0.04054054054054054,0,,5,69,21,0,10.3,10.9,10.0,9.8
0,3317 days 00:00:00.000000000,577,780,9.199287410926376,12.3,1.876612903225804,9.5,0.11611785095320624,0,,219,218,158,39,11.0,11.3,11.0,10.6
0,3338 days 00:00:00.000000000,76,114,8.136842105263158,11.5,,,0.0,0,,34,42,24,10,11.5,10.6,11.4,10.6
0,854 days 00:00:00.000000000,137,162,9.064661654135337,11.9,1.3,3.0,0.058394160583941604,2,6.0,28,101,45,38,11.3,11.9,11.9,11.9
0,2307 days 00:00:00.000000000,65,65,10.814516129032258,12.6,3.0,5.2,0.015384615384615385,0,,0,62,30,1,12.6,12.3,12.0,11.0
0,364 days 00:00:00.000000000,13,13,9.123076923076924,10.4,,,0.0,2,7.0,10,3,3,0,10.4,,,
0,1603 days 00:00:00.000000000,20,35,9.886666666666667,11.6,1.9600000000000002,3.2,0.1,0,,15,0,11,3,11.6,,,
0,251 days 00:00:00.000000000,10,10,9.16,11.0,,,0.0,0,,0,10,4,0,11.0,,,
0,0 days 00:00:00.000000000,1,1,10.2,10.2,,,0.0,0,,0,1,1,0,10.2,,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,0,,0,1,1,0,10.0,,,
0,301 days 00:00:00.000000000,24,26,8.943478260869567,11.3,0.0,0.0,0.041666666666666664,0,,4,18,11,5,11.3,10.3,,
0,0 days 00:00:00.000000000,1,1,6.0,6.0,,,0.0,0,,1,0,1,0,6.0,,,
0,2 days 00:00:00.000000000,3,10,10.866666666666667,11.7,,,0.0,0,,3,1,2,0,11.7,,,
0,2217 days 00:00:00.000000000,75,146,9.46338028169014,12.3,4.7,6.2,0.04,0,,50,23,46,0,11.4,12.3,11.0,11.0
0,768 days 00:00:00.000000000,12,12,8.577777777777778,10.9,1.3333333333333333,3.0,0.5,0,,1,7,8,4,10.9,,,
0,66 days 00:00:00.000000000,32,32,9.068750000000001,10.9,,,0.0,0,,1,29,14,5,10.9,10.3,,
0,1172 days 00:00:00.000000000,173,174,7.179190751445087,11.3,,,0.11560693641618497,2,2.0,68,112,67,42,10.3,11.3,10.6,10.0
0,665 days 00:00:00.000000000,2,41,9.5,9.5,,,0.0,0,,1,0,2,0,9.5,,,
0,372 days 00:00:00.000000000,5,15,9.040000000000001,10.6,,,0.0,0,,5,0,4,1,10.6,,,
0,719 days 00:00:00.000000000,38,50,8.544736842105264,10.9,,,0.0,0,,24,12,12,0,10.9,10.2,,
0,3 days 00:00:00.000000000,5,8,7.6,9.5,,,0.0,0,,5,0,3,0,9.5,,,
0,2 days 00:00:00.000000000,17,17,8.9,11.1,,,0.058823529411764705,0,,0,16,4,0,11.1,,,
0,2242 days 00:00:00.000000000,164,181,8.457241379310345,11.6,2.594736842105264,10.2,0.012195121951219513,0,,43,97,67,11,10.9,11.3,10.3,10.6
0,68 days 00:00:00.000000000,4,4,8.525,10.6,,,0.0,0,,3,1,4,2,10.6,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,1,0,1,0,7.0,,,
0,1 days 00:00:00.000000000,20,20,,,3.195000000000001,7.2,0.0,0,,0,0,8,0,7.2,,,
0,1356 days 00:00:00.000000000,123,167,10.508474576271185,13.0,4.0,5.2,0.008130081300813009,1,6.0,51,67,47,45,12.0,12.6,12.6,13.0
0,11 days 00:00:00.000000000,5,5,10.96,11.9,,,0.0,0,,5,0,2,0,11.9,,,
0,145 days 00:00:00.000000000,10,11,9.129999999999999,10.3,,,0.1,0,,1,9,5,6,10.3,,,
0,3233 days 00:00:00.000000000,72,72,9.943636363636365,11.9,0.6176470588235294,2.2,0.0,0,,0,55,28,1,11.9,11.6,11.5,11.3
0,1024 days 00:00:00.000000000,2,5,5.5,6.0,,,0.0,0,,2,0,2,0,6.0,,,
0,0 days 00:00:00.000000000,1,3,4.0,4.0,,,0.0,0,,1,0,1,0,4.0,,,
0,400 days 00:00:00.000000000,3,12,6.833333333333333,7.5,,,0.0,0,,2,0,3,0,7.5,,,
0,481 days 00:00:00.000000000,20,48,9.064705882352943,10.9,0.0,0.0,0.05,1,5.0,3,14,14,7,10.9,,,
0,43 days 00:00:00.000000000,6,6,9.7,11.3,,,0.0,0,,1,5,3,0,11.3,,,
0,0 days 00:00:00.000000000,1,4,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,117 days 00:00:00.000000000,16,24,7.8125,9.5,,,0.0,0,,5,11,8,0,9.5,,,
0,2451 days 00:00:00.000000000,308,419,9.479381443298971,12.8,2.3266666666666667,5.2,0.09415584415584416,16,7.0,118,174,119,23,12.0,12.2,12.1,11.6
0,0 days 00:00:00.000000000,5,5,11.22,11.9,,,0.0,0,,1,4,4,0,11.9,,,
0,83 days 00:00:00.000000000,9,9,9.288888888888888,10.8,,,0.0,0,,0,9,3,0,10.8,,,
0,566 days 00:00:00.000000000,15,16,9.58,10.9,,,0.0,0,,0,15,5,0,10.9,,,
0,3245 days 00:00:00.000000000,39,60,10.17948717948718,11.5,,,0.0,0,,30,10,33,2,11.3,11.5,,
0,0 days 00:00:00.000000000,1,2,7.0,7.0,,,0.0,0,,1,0,1,1,7.0,,,
0,78 days 00:00:00.000000000,85,220,8.965476190476192,10.6,,,0.03529411764705882,2,4.0,82,4,24,29,10.3,10.6,10.1,10.1
0,695 days 00:00:00.000000000,70,137,8.408695652173913,11.6,0.0,0.0,0.24285714285714285,11,9.5,54,21,37,37,11.1,11.0,11.6,11.5
0,0 days 00:00:00.000000000,1,1,,,0.0,0.0,0.0,1,0.0,0,0,1,0,0.0,,,
0,202 days 00:00:00.000000000,30,64,9.6125,10.9,,,0.06666666666666667,1,,19,2,20,0,10.9,9.5,,
0,6254 days 00:00:00.000000000,228,370,9.001754385964906,11.6,,,0.09210526315789473,1,4.0,97,134,92,16,10.6,10.0,11.6,10.6
0,1424 days 00:00:00.000000000,9,22,6.666666666666667,8.5,,,0.0,0,,9,0,3,1,8.5,,,
0,761 days 00:00:00.000000000,7,7,8.76,9.8,2.2,2.2,0.2857142857142857,0,,0,5,6,2,9.8,,,
0,87 days 00:00:00.000000000,10,10,9.73,10.4,,,0.1,0,,0,10,4,0,10.4,,,
0,1056 days 00:00:00.000000000,42,45,9.540476190476193,11.6,,,0.0,0,,2,42,29,0,11.6,10.3,10.0,
0,8 days 00:00:00.000000000,6,7,7.883333333333333,12.0,,,0.0,0,,2,3,4,0,12.0,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,1,0,1,0,9.5,,,
0,314 days 00:00:00.000000000,19,22,8.0,9.5,0.8533333333333334,4.2,0.0,0,,4,0,12,0,9.5,,,
0,698 days 00:00:00.000000000,10,11,4.4,6.0,,,0.0,0,,9,1,8,0,6.0,,,
0,199 days 00:00:00.000000000,5,5,,,1.48,2.8,0.2,0,,0,0,3,0,2.8,,,
0,739 days 00:00:00.000000000,20,31,8.82,11.9,,,0.1,0,,12,9,11,4,11.9,,,
0,26 days 00:00:00.000000000,4,4,8.75,9.5,,,0.0,0,,2,2,2,0,9.5,,,
0,160 days 00:00:00.000000000,7,7,,,2.1714285714285713,4.2,0.0,0,,0,0,1,0,4.2,,,
0,2 days 00:00:00.000000000,4,10,5.0,6.0,,,0.0,0,,4,0,3,0,6.0,,,
0,197 days 00:00:00.000000000,45,46,,,0.8955555555555557,2.2,0.0,5,1.0,0,0,14,0,2.2,2.2,0.0,
0,10 days 00:00:00.000000000,4,4,8.825,9.5,,,0.0,0,,1,3,2,2,9.5,,,
0,152 days 00:00:00.000000000,4,4,,,2.2,3.2,0.0,0,,0,0,2,0,3.2,,,
0,441 days 00:00:00.000000000,51,63,7.89607843137255,10.6,,,0.058823529411764705,0,,18,33,15,1,10.0,10.6,10.5,
0,463 days 00:00:00.000000000,4,10,9.25,10.0,,,0.0,0,,3,3,4,1,10.0,,,
0,341 days 00:00:00.000000000,10,13,7.590000000000001,9.8,,,0.2,0,,8,2,9,0,9.8,,,
0,386 days 00:00:00.000000000,10,10,9.7,10.6,,,0.0,0,,4,6,5,0,10.6,,,
0,1545 days 00:00:00.000000000,156,168,9.933333333333328,12.3,,,0.00641025641025641,0,,20,135,73,19,12.3,12.3,11.6,12.0
0,461 days 00:00:00.000000000,9,28,6.622222222222222,9.8,,,0.3333333333333333,0,,9,0,6,1,9.8,,,
0,181 days 00:00:00.000000000,33,33,,,2.272727272727274,6.2,0.030303030303030304,0,,0,0,21,0,6.2,4.0,,
0,731 days 00:00:00.000000000,34,43,7.56,10.6,0.7285714285714285,2.2,0.0,0,,13,7,14,0,10.0,10.6,,
0,892 days 00:00:00.000000000,6,7,8.1,12.1,,,0.0,0,,0,6,2,0,12.1,,,
0,33 days 00:00:00.000000000,14,14,9.242857142857144,10.6,,,0.07142857142857142,0,,0,14,5,0,10.6,,,
0,99 days 00:00:00.000000000,18,24,8.744444444444444,10.3,,,0.1111111111111111,0,,4,16,8,3,10.3,,,
0,2087 days 00:00:00.000000000,190,423,8.406521739130433,12.1,,,0.17894736842105263,0,,175,8,83,24,11.6,12.1,11.7,11.3
0,35 days 00:00:00.000000000,6,6,8.633333333333333,10.0,,,0.0,0,,0,6,3,1,10.0,,,
0,49 days 00:00:00.000000000,3,11,9.533333333333333,10.3,,,0.0,0,,3,0,3,0,10.3,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,1,1,0,8.5,,,
0,0 days 00:00:00.000000000,6,6,5.333333333333333,7.0,,,0.0,0,,0,6,3,0,7.0,,,
0,137 days 00:00:00.000000000,12,12,9.483333333333333,10.2,,,0.0,0,,0,12,3,0,10.2,,,
0,121 days 00:00:00.000000000,5,22,9.48,11.6,,,0.0,0,,0,5,4,1,11.6,,,
0,0 days 00:00:00.000000000,7,7,,,1.4714285714285715,3.2,0.0,0,,0,0,3,0,3.2,,,
0,36 days 00:00:00.000000000,12,12,8.749999999999998,10.3,,,0.0,0,,0,12,4,0,10.3,,,
0,0 days 00:00:00.000000000,2,2,10.0,10.0,,,0.0,0,,0,2,2,0,10.0,,,
0,0 days 00:00:00.000000000,1,2,10.6,10.6,,,0.0,0,,1,0,1,0,10.6,,,
0,62 days 00:00:00.000000000,8,8,7.9125,10.0,,,0.0,0,,1,7,5,0,10.0,,,
0,1 days 00:00:00.000000000,7,7,8.77142857142857,10.1,,,0.0,0,,0,7,3,6,10.1,,,
0,40 days 00:00:00.000000000,18,19,7.3928571428571415,10.4,0.3,1.2,0.2222222222222222,0,,11,3,10,0,10.4,,,
0,1 days 00:00:00.000000000,3,3,6.833333333333333,9.5,,,0.0,0,,2,1,3,0,9.5,,,
0,345 days 00:00:00.000000000,14,14,8.957142857142857,10.3,,,0.0,0,,1,13,10,1,10.3,,,
0,0 days 00:00:00.000000000,7,7,6.0,7.0,0.675,1.5,0.0,4,1.5,3,0,3,0,7.0,,,
0,22 days 00:00:00.000000000,7,7,8.525,9.8,2.8000000000000003,4.2,0.14285714285714285,0,,0,4,3,2,9.8,,,
0,63 days 00:00:00.000000000,10,10,6.7299999999999995,9.8,,,0.0,0,,1,9,5,1,9.8,,,
0,421 days 00:00:00.000000000,104,161,6.647115384615384,10.7,,,0.10576923076923077,0,,93,9,23,1,10.3,9.8,10.3,10.7
0,384 days 00:00:00.000000000,51,61,8.768627450980391,11.0,,,0.27450980392156865,0,,19,31,20,11,11.0,10.6,10.3,
0,2105 days 00:00:00.000000000,41,110,9.875609756097562,12.3,,,0.07317073170731707,0,,22,19,31,0,12.3,12.0,8.5,
0,142 days 00:00:00.000000000,46,46,,,2.321739130434783,5.2,0.021739130434782608,0,,0,0,18,0,4.2,5.2,5.2,
0,0 days 00:00:00.000000000,1,5,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,636 days 00:00:00.000000000,33,44,8.163636363636362,11.6,,,0.030303030303030304,0,,10,23,18,5,11.6,10.3,,
0,0 days 00:00:00.000000000,2,2,9.15,9.5,,,0.0,0,,2,0,1,0,9.5,,,
0,0 days 00:00:00.000000000,1,1,5.0,5.0,,,0.0,0,,0,1,1,0,5.0,,,
0,0 days 00:00:00.000000000,2,3,9.3,10.1,,,0.0,0,,0,2,1,0,10.1,,,
0,7 days 00:00:00.000000000,6,7,7.8,10.0,0.0,0.0,0.0,1,0.0,1,0,3,0,10.0,,,
0,3 days 00:00:00.000000000,2,2,10.600000000000001,10.9,,,0.0,0,,0,2,1,1,10.9,,,
0,322 days 00:00:00.000000000,10,10,8.64,10.1,,,0.0,0,,0,10,5,1,10.1,,,
0,1 days 00:00:00.000000000,2,2,10.65,11.0,,,0.0,0,,0,2,2,1,11.0,,,
0,76 days 00:00:00.000000000,9,9,8.81111111111111,9.5,,,0.0,0,,0,9,4,0,9.5,,,
0,134 days 00:00:00.000000000,20,20,,,1.2899999999999998,7.0,0.2,0,,0,0,16,0,7.0,,,
0,8 days 00:00:00.000000000,2,2,9.9,10.0,,,0.0,0,,1,1,2,0,10.0,,,
0,0 days 00:00:00.000000000,2,2,11.0,12.0,,,0.0,0,,1,1,2,0,12.0,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,0 days 00:00:00.000000000,3,3,7.5,8.5,,,0.0,0,,0,3,1,0,8.5,,,
0,230 days 00:00:00.000000000,6,8,8.533333333333333,10.9,,,0.3333333333333333,1,2.0,3,3,3,0,10.9,,,
0,86 days 00:00:00.000000000,9,17,9.944444444444445,11.3,,,0.0,0,,0,9,6,4,11.3,,,
0,36 days 00:00:00.000000000,10,11,9.07,10.9,,,0.0,0,,0,7,4,3,10.9,,,
0,0 days 00:00:00.000000000,2,2,7.75,9.5,,,0.0,0,,2,0,2,0,9.5,,,
0,16 days 00:00:00.000000000,4,4,7.75,9.5,,,0.75,0,,2,2,2,0,9.5,,,
0,439 days 00:00:00.000000000,20,32,6.3149999999999995,9.5,,,0.0,1,5.0,18,1,13,14,9.5,,,
0,827 days 00:00:00.000000000,17,54,10.082352941176469,12.1,,,0.29411764705882354,0,,17,0,10,5,12.1,,,
0,731 days 00:00:00.000000000,5,23,8.22,11.1,,,0.0,0,,5,0,4,0,11.1,,,
0,1 days 00:00:00.000000000,2,16,9.75,10.0,,,0.0,0,,2,0,2,1,10.0,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,4 days 00:00:00.000000000,14,17,9.25,10.6,,,0.0,0,,7,9,6,5,10.6,,,
0,563 days 00:00:00.000000000,54,57,10.418518518518521,12.6,,,0.0,0,,0,54,13,0,12.6,12.0,11.3,
0,0 days 00:00:00.000000000,1,1,11.0,11.0,,,0.0,0,,0,0,1,0,11.0,,,
0,576 days 00:00:00.000000000,18,27,8.755555555555555,11.0,,,0.1111111111111111,0,,4,14,10,4,11.0,,,
0,546 days 00:00:00.000000000,197,209,8.015624999999998,11.4,0.0,0.0,0.050761421319796954,0,,112,75,69,47,10.7,10.6,11.1,11.4
0,240 days 00:00:00.000000000,6,9,6.583333333333333,9.5,,,0.0,0,,4,3,6,1,9.5,,,
0,767 days 00:00:00.000000000,11,11,7.3125,8.5,0.39999999999999997,1.2,0.0,0,,0,8,6,0,8.5,,,
0,327 days 00:00:00.000000000,6,6,11.4,11.6,4.2,5.2,0.0,0,,0,3,4,0,11.6,,,
0,0 days 00:00:00.000000000,2,2,9.75,10.0,,,0.0,0,,0,2,1,0,10.0,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,1,1,1,8.5,,,
0,359 days 00:00:00.000000000,4,4,12.25,13.0,,,0.0,0,,0,4,4,3,13.0,,,
0,21 days 00:00:00.000000000,9,9,7.1875,10.0,0.0,0.0,0.0,0,,0,8,7,0,10.0,,,
0,98 days 00:00:00.000000000,3,3,8.433333333333334,9.8,,,0.0,0,,0,3,2,1,9.8,,,
0,4 days 00:00:00.000000000,7,16,6.714285714285714,7.0,,,0.0,0,,0,7,5,6,7.0,,,
0,56 days 00:00:00.000000000,13,13,8.215384615384615,10.0,,,0.0,0,,1,12,5,0,10.0,,,
0,369 days 00:00:00.000000000,147,159,9.708849557522123,12.3,1.3352941176470592,4.2,0.0,0,,15,93,56,17,12.3,11.9,12.0,11.9
0,1667 days 00:00:00.000000000,12,46,9.966666666666667,11.3,,,0.16666666666666666,0,,12,0,8,0,11.3,,,
0,60 days 00:00:00.000000000,18,27,9.022222222222222,10.3,,,0.0,0,,3,17,6,0,10.3,,,
0,0 days 00:00:00.000000000,1,7,7.0,7.0,,,0.0,0,,1,0,1,0,7.0,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,1,0,1,0,8.5,,,
0,0 days 00:00:00.000000000,4,4,,,1.975,4.2,0.0,0,,0,0,2,0,4.2,,,
0,430 days 00:00:00.000000000,22,22,8.477272727272727,11.0,,,0.0,0,,6,16,10,3,10.3,11.0,,
0,16 days 00:00:00.000000000,13,16,8.723076923076924,10.3,,,0.0,0,,2,11,7,1,10.3,,,
0,1906 days 00:00:00.000000000,11,11,9.58181818181818,10.8,,,0.0,0,,0,11,3,5,10.8,,,
0,182 days 00:00:00.000000000,23,31,8.291304347826086,12.1,,,0.08695652173913043,0,,13,11,13,4,12.1,10.1,,
0,53 days 00:00:00.000000000,2,2,6.0,6.0,,,0.0,0,,1,1,2,0,6.0,,,
0,0 days 00:00:00.000000000,11,14,10.027272727272727,10.9,,,0.0,0,,1,11,3,1,10.9,,,
0,250 days 00:00:00.000000000,5,5,5.9,9.5,,,0.2,0,,0,5,2,0,9.5,,,
0,19 days 00:00:00.000000000,5,9,4.625,9.5,1.2,1.2,0.0,0,,0,3,3,2,9.5,,,
